,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
1663,51-44 35TH STREET,2019-01-09,Residential,QUEENS,11101,40.736629,-73.934059,Hunters Point-Sunnyside-West Maspeth
1664,ONE 74TH STREET,2019-01-15,Residential,BROOKLYN,11209,40.634311,-74.036584,Bay Ridge
1681,3867-3871 TENTH AVENUE STORE FRONT,2019-05-20,Residential,MANHATTAN,10034,40.864232,-73.919095,Marble Hill-Inwood
1684,83 MARINERS LANE,2019-04-25,Residential,STATEN ISLAND,10303,40.635404,-74.152405,Mariner's Harbor-Arlington-Port Ivory-Graniteville
1691,324 BEACH 66TH STREET,2019-01-18,Residential,QUEENS,11692,40.592246,-73.795073,Hammels-Arverne-Edgemere
1696,601 WEST 140 STREET  5TH FLOOR,2019-01-22,Residential,MANHATTAN,10031,40.823435,-73.953152,Hamilton Heights
1704,32-50 70TH STREET   UNIT 1M,2019-06-10,Residential,QUEENS,11370,40.755433,-73.896723,Jackson Heights
1710,490 EAST 184TH ST,2019-06-03,Residential,BRONX,10458,40.855669,-73.892298,Claremont-Bathgate
1712,380 EAST 18TH STREET,2019-06-25,Residential,BROOKLYN,11226,40.641763,-73.961632,Flatbush
1713,300 BAINBRIDGE ST,2019-03-12,Residential,BROOKLYN,11233,40.681645,-73.925028,Crown Heights North
1714,394 ESSEX STREET,2019-04-04,Residential,BROOKLYN,11208,40.674412,-73.881822,East New York
1717,330 WEST 51ST STREET,2019-01-29,Residential,MANHATTAN,10019,40.763408,-73.986846,Clinton
1718,117 EAST 11TH STREET,2019-04-09,Residential,MANHATTAN,10003,40.731827,-73.989782,East Village
1720,1971 E 28 ST,2019-06-05,Residential,BROOKLYN,11229,40.603194,-73.944368,Madison
1721,4303 KEPLER AVENUE,2019-06-14,Residential,BRONX,10470,40.898327,-73.870811,Woodlawn-Wakefield
1729,111 E. MOSHOLU PARKWAY NORTH,2019-02-21,Residential,BRONX,10467,40.877485,-73.882109,Norwood
1730,1554 OCEAN AVENUE,2019-02-20,Residential,BROOKLYN,11230,40.624304,-73.956134,Midwood
1734,645 WEST 44TH STREET,2019-03-27,Commercial,MANHATTAN,10036,40.762574,-73.998386,Clinton
1746,160 RIVERSIDE BLVD.,2019-04-18,Residential,MANHATTAN,10069,40.777807,-73.988717,Lincoln Square
1756,114-41 200TH STREET,2019-05-20,Residential,QUEENS,11412,40.699122,-73.754285,St. Albans
1778,40 EAST 169TH STREET,2019-04-26,Residential,BRONX,10452,40.837471,-73.918705,West Concourse
1787,1015 GRAND CONCOURSE,2019-02-21,Residential,BRONX,10452,40.830089,-73.920933,West Concourse
1789,19-26 STEINWAY STREE T,2019-02-15,Commercial,QUEENS,11105,40.777666,-73.900194,Steinway
1791,15-30 HASSOCK ST,2019-04-01,Residential,QUEENS,11691,40.609014,-73.753287,Far Rockaway-Bayswater
1796,188-04 64TH AVENUE   UNIT 8H,2019-01-07,Residential,QUEENS,11365,40.739211,-73.785355,Fresh Meadows-Utopia
1805,2625 GRAND CONCOURSE,2019-01-11,Residential,BRONX,10468,40.865154,-73.895088,Bedford Park-Fordham North
1807,950 SUMMIT AVENUE,2019-02-28,Residential,BRONX,10452,40.832201,-73.930759,Highbridge
1808,620 WEST 42ND ST,2019-04-02,Residential,MANHATTAN,10036,40.761199,-73.999235,Hudson Yards-Chelsea-Flatiron-Union Square
1810,2085 VALENTINE AVENU E,2019-05-08,Residential,BRONX,10457,40.852832,-73.899886,Mount Hope
1811,1120 CLAY AVENUE,2019-04-26,Residential,BRONX,10456,40.830152,-73.911838,East Concourse-Concourse Village
1827,21 PETUNIA COURT,2019-03-20,Residential,STATEN ISLAND,10307,40.507359,-74.239192,Charleston-Richmond Valley-Tottenville
1839,1590 WEST 8 STREET,2019-04-18,Residential,BROOKLYN,11204,40.60819,-73.981697,Bensonhurst East
1851,54 BOERUM STREET,2019-05-17,Residential,BROOKLYN,11206,40.705512,-73.947161,East Williamsburg
1863,287 OCEAN AVENUE,2019-04-30,Residential,BROOKLYN,11225,40.654759,-73.961848,Prospect Lefferts Gardens-Wingate
1866,34-12 103 STREET,2019-04-11,Residential,QUEENS,11368,40.755516,-73.865302,North Corona
1868,160 EAST 48TH STREET,2019-03-06,Residential,MANHATTAN,10017,40.754943,-73.972586,Turtle Bay-East Midtown
1871,685 GATES AVENUE,2019-06-26,Residential,BROOKLYN,11221,40.687487,-73.939625,Stuyvesant Heights
1872,73 EAST 128TH STREET,2019-01-28,Residential,MANHATTAN,10035,40.807311,-73.938411,Central Harlem North-Polo Grounds
1880,952 HEMLOCK STREET,2019-03-01,Residential,BROOKLYN,11208,40.665143,-73.866512,East New York
1883,431 RUTLAND ROAD,2019-06-26,Residential,BROOKLYN,11203,40.659663,-73.946419,Prospect Lefferts Gardens-Wingate
1886,235 JERSEY STREET,2019-02-27,Residential,STATEN ISLAND,10301,40.642129,-74.086617,West New Brighton-New Brighton-St. George
1890,321 EASTERN PARKWAY,2019-01-04,Residential,BROOKLYN,11238,40.670735,-73.958306,Crown Heights North
1893,653 BRITTON STREET,2019-06-12,Residential,BRONX,10467,40.866613,-73.868982,Bronxdale
1904,2860 BUHRE AVE,2019-04-23,Residential,BRONX,10461,40.847305,-73.833797,Pelham Bay-Country Club-City Island
1905,685 E. 228TH ST,2019-04-24,Residential,BRONX,10466,40.890135,-73.859933,Williamsbridge-Olinville
1914,2408 WEBSTER AVENUE,2019-04-19,Residential,BRONX,10458,40.859115,-73.893713,Fordham South
1919,295 EAST 38TH STREET   UNIT 2,2019-03-06,Residential,BROOKLYN,11203,40.649953,-73.941749,East Flatbush-Farragut
1923,614 ELTON STREET,2019-05-24,Residential,BROOKLYN,11208,40.667715,-73.881877,East New York
1930,419 UTICA AVENUE  AK A 1004 MONTGOMERY STREET,2019-01-28,Commercial,BROOKLYN,11213,40.664099,-73.93155,Crown Heights South
1940,60-42 80TH AVE UNIT A,2019-06-25,Residential,QUEENS,11385,40.695199,-73.894068,Glendale
1946,90 WASHINGTON STREET,2019-01-15,Residential,MANHATTAN,10006,40.708082,-74.014446,Battery Park City-Lower Manhattan
1964,1695 GRAND CONCOURSE,2019-05-16,Residential,BRONX,10453,40.845403,-73.910777,Mount Hope
1968,616 MELROSE AVE.,2019-04-01,Commercial,BRONX,10455,40.817675,-73.917031,Melrose South-Mott Haven North
1979,3075 HEATH AVENUE,2019-06-13,Residential,BRONX,10463,40.877627,-73.9017,Van Cortlandt Village
1982,45 BROADWAY,2019-02-08,Commercial,MANHATTAN,10016,40.706397,-74.012829,Battery Park City-Lower Manhattan
1995,495 JEWETT AVENUE,2019-06-12,Residential,STATEN ISLAND,10302,40.624827,-74.131808,Westerleigh
2001,2483 CAMBRELENG AVE,2019-04-09,Residential,BRONX,10458,40.856791,-73.883501,Belmont
2008,115 EAST 21ST STREET,2019-04-22,Residential,BROOKLYN,11226,40.651555,-73.960221,Flatbush
2011,204 ARLINGTON AVENUE,2019-03-28,Residential,BROOKLYN,11207,40.680459,-73.887212,Cypress Hills-City Line
2017,1517 TAYLOR AVENUE,2019-06-12,Residential,BRONX,10460,40.838155,-73.866494,West Farms-Bronx River
2018,576 EAST 187TH ST,2019-06-19,Residential,BRONX,10458,40.855901,-73.888238,Belmont
2023,229 HIGHLAND PLACE,2019-01-07,Residential,BROOKLYN,11208,40.679753,-73.880767,Cypress Hills-City Line
2026,1150 TIFFANY STREET,2019-01-18,Residential,BRONX,10459,40.826978,-73.894971,Morrisania-Melrose
2030,3425 GATES PLACE,2019-05-28,Residential,BRONX,10467,40.88263,-73.883947,Norwood
2038,1485 FULTON AVENUE,2019-02-06,Residential,BRONX,10457,40.836274,-73.900768,Claremont-Bathgate
2053,2999 EIGHTH AVE.,2019-02-27,Residential,MANHATTAN,10039,40.831402,-73.935649,Central Harlem North-Polo Grounds
2054,635 EAST 9TH STREET,2019-02-25,Residential,MANHATTAN,10009,40.725817,-73.979208,Lower East Side
2059,71-15 BEACH CHANNEL DRIVE,2019-05-30,Residential,QUEENS,11692,40.592035,-73.800011,Hammels-Arverne-Edgemere
2061,910 THIERIOT AVENUE,2019-01-18,Residential,BRONX,10473,40.824046,-73.862616,Soundview-Castle Hill-Clason Point-Harding Park
2077,441 ASHFORD STREET - APT 1,2019-04-19,Residential,BROOKLYN,11207,40.671434,-73.884488,East New York
2079,735 PENFIELD STREET,2019-01-04,Residential,BRONX,10470,40.904849,-73.848883,Woodlawn-Wakefield
2087,1700 GRAND CONCOURSE,2019-03-12,Residential,BRONX,10457,40.844479,-73.911464,Mount Hope
2089,4254 CARPENTER AVE,2019-06-20,Residential,BRONX,10466,40.895972,-73.859332,Woodlawn-Wakefield
2091,2432 LYVERE STREET,2019-02-04,Residential,BRONX,10461,40.84195,-73.852142,Westchester-Unionport
2102,339 ESSEX STREET,2019-05-29,Residential,BROOKLYN,11208,40.675788,-73.882144,East New York
2105,156 EAST 54TH STREET APT. 8-D,2019-06-17,Residential,BROOKLYN,11203,40.655116,-73.926849,Rugby-Remsen Village
2112,2125 CRUGER AVENUE,2019-04-04,Residential,BRONX,10462,40.854061,-73.866718,Pelham Parkway
2119,97-28 57TH AVENUE,2019-04-22,Residential,QUEENS,11368,40.737453,-73.86304,Corona
2129,265 EAST 39 STREET,2019-06-18,Residential,BROOKLYN,11203,40.650532,-73.940873,East Flatbush-Farragut
2132,1622 PRESIDENT ST.,2019-05-22,Residential,BROOKLYN,11213,40.667136,-73.933642,Crown Heights North
2142,7520 RIDGE BOULEVARD,2019-04-26,Residential,BROOKLYN,11209,40.631653,-74.030667,Bay Ridge
2151,716 BRISTOL STREET,2019-01-11,Residential,BROOKLYN,11236,40.65325,-73.908468,Brownsville
2152,86-20 63RD DRIVE   1ST FLOOR,2019-02-01,Residential,QUEENS,11374,40.723143,-73.866782,Rego Park
2160,388 BROADWAY,2019-06-10,Residential,MANHATTAN,10013,40.718299,-74.002803,SoHo-TriBeCa-Civic Center-Little Italy
2162,778 UNION AVENUE,2019-04-09,Residential,BRONX,10455,40.818323,-73.903515,Melrose South-Mott Haven North
2165,820 ST. ANN'S AVENUE,2019-01-14,Residential,BRONX,10456,40.821114,-73.909942,Melrose South-Mott Haven North
2171,9815 AVENUE L,2019-06-27,Residential,BROOKLYN,11236,40.639437,-73.894131,Canarsie
2173,58-43 79TH AVENUE,2019-01-28,Residential,QUEENS,11385,40.695029,-73.897047,Glendale
2176,3008 OLINVILLE AVE,2019-04-26,Residential,BRONX,10467,40.869955,-73.86822,Bronxdale
2191,455 WEST 34TH STREET,2019-03-27,Residential,MANHATTAN,10001,40.754321,-73.998517,Hudson Yards-Chelsea-Flatiron-Union Square
2192,61 JACKSON STREET,2019-04-22,Residential,MANHATTAN,10002,40.711726,-73.980659,Lower East Side
2206,65 WEST 192ND STREET,2019-04-10,Residential,BRONX,10468,40.866694,-73.901359,Kingsbridge Heights
2208,1693 WATSON AVENUE,2019-02-14,Residential,BRONX,10472,40.827126,-73.870541,Soundview-Bruckner
2216,116 ELLIOT PLACE,2019-06-03,Residential,BRONX,10452,40.838682,-73.915758,West Concourse
2223,606 WEST 57TH STREET,2019-04-09,Residential,MANHATTAN,10019,40.770531,-73.991945,Clinton
2235,2268 WASHINGTON AVEN UE,2019-01-23,Residential,BRONX,10457,40.854932,-73.893391,Claremont-Bathgate
2239,1155 OCEAN AVENUE,2019-05-31,Residential,BROOKLYN,11230,40.634131,-73.957969,Flatbush
2241,640 DITMAS AVENUE,2019-01-28,Residential,BROOKLYN,11218,40.63621,-73.971979,Kensington-Ocean Parkway
2245,20-12 CRESCENT ST,2019-02-14,Residential,QUEENS,11105,40.781959,-73.910562,Steinway
2268,3854 THIRD AVENUE,2019-02-01,Residential,BRONX,10457,40.838503,-73.900945,Claremont-Bathgate
2271,1804 ROCKAWAY PARKWAY,2019-05-01,Residential,BROOKLYN,11236,40.637933,-73.894307,Canarsie
2286,216-28 99TH AVENUE,2019-06-10,Residential,QUEENS,11429,40.714681,-73.7425,Queens Village
2290,90-40 212TH PLACE,2019-01-04,Residential,QUEENS,11428,40.721574,-73.749068,Queens Village
2295,1113 EAST 224TH STRE ET,2019-02-14,Residential,BRONX,10466,40.883127,-73.848716,Eastchester-Edenwald-Baychester
2297,88-08 91ST AVENUE,2019-01-25,Residential,QUEENS,11421,40.688533,-73.854642,Woodhaven
2326,1705 ANTHONY AVENUE,2019-02-05,Residential,BRONX,10457,40.844242,-73.904251,Claremont-Bathgate
2348,464 45TH STREET,2019-06-19,Residential,BROOKLYN,11220,40.648419,-74.008274,Sunset Park West
2350,194-39 113TH ROAD,2019-03-05,Residential,QUEENS,11412,40.699281,-73.760408,St. Albans
2368,65-28 PARSONS BLVD,2019-03-25,Residential,QUEENS,11365,40.735133,-73.810608,Pomonok-Flushing Heights-Hillcrest
2376,707 EAST 215TH STREET,2019-03-25,Residential,BRONX,10467,40.880391,-73.863812,Williamsbridge-Olinville
2393,50-30 BROADWAY,2019-06-27,Residential,QUEENS,11377,40.754835,-73.910212,Astoria
2408,131-23 226TH STREET,2019-05-02,Residential,QUEENS,11413,40.680379,-73.742189,Laurelton
2410,1501 UNDERCLIFF AVE,2019-04-09,Residential,BRONX,10453,40.84575,-73.924135,University Heights-Morris Heights
2411,163-19 PHROANE AVENUE,2019-05-23,Residential,QUEENS,11433,40.690348,-73.78633,South Jamaica
2432,85-27 168TH PLACE,2019-03-11,Residential,QUEENS,11432,40.713522,-73.795458,Briarwood-Jamaica Hills
2433,2670 BAINBRIDGE AVE,2019-06-19,Residential,BRONX,10458,40.86547,-73.891472,Bedford Park-Fordham North
2434,244 EAST 13TH STREET,2019-04-26,Commercial,MANHATTAN,10003,40.732156,-73.986646,East Village
2436,25 MONUMENT WALK,2019-02-08,Residential,BROOKLYN,11205,40.695573,-73.978951,Fort Greene
2440,675 LINCOLN AVENUE,2019-05-29,Residential,BROOKLYN,11208,40.672675,-73.866436,East New York
2454,1005 WALTON AVENUE A KA 1001-1005 WALTON AVENUE,2019-02-26,Residential,BRONX,10452,40.830324,-73.922266,West Concourse
2455,1027 FAILE STREET,2019-02-05,Residential,BRONX,10459,40.824017,-73.889567,Hunts Point
2458,567 WEST 183RD STREET,2019-01-03,Residential,MANHATTAN,10033,40.850215,-73.932147,Washington Heights North
2464,153-12 109TH ROAD,2019-01-14,Residential,QUEENS,11433,40.691432,-73.796564,South Jamaica
2475,330 EAST 39TH STREET,2019-05-15,Residential,MANHATTAN,10016,40.747387,-73.972359,Murray Hill-Kips Bay
2477,1014 AVENUE N,2019-03-18,Residential,BROOKLYN,11230,40.615114,-73.964107,Ocean Parkway South
2485,307 MALCOLM X BOULEV ARD AKA 307 REID AVENUE,2019-01-03,Residential,BROOKLYN,11233,40.681497,-73.928767,Crown Heights North
2501,455 EAST 138TH STREET,2019-05-28,Residential,BRONX,10454,40.808387,-73.921161,Mott Haven-Port Morris
2505,378 EAST 46TH STREET,2019-03-15,Residential,BROOKLYN,11203,40.652562,-73.934388,East Flatbush-Farragut
2509,89-19 171ST STREET,2019-05-22,Residential,QUEENS,11432,40.709678,-73.789973,Jamaica
2513,334 EAST 112TH ST,2019-05-14,Residential,MANHATTAN,10029,40.793883,-73.938257,East Harlem North
2517,2333 WEBSTER AVENUE,2019-01-17,Residential,BRONX,10458,40.857332,-73.894898,Fordham South
2520,1418 HARROD AVENUE,2019-02-15,Residential,BRONX,10472,40.834435,-73.874809,West Farms-Bronx River
2524,1505 GRAND CONCOURSE,2019-06-14,Residential,BRONX,10452,40.841216,-73.912614,West Concourse
2527,3153 SEYMOUR AVENUE,2019-06-06,Residential,BRONX,10469,40.871432,-73.846479,Eastchester-Edenwald-Baychester
2545,1350 WASHINGTON  AVENUE,2019-04-25,Residential,BRONX,10456,40.834096,-73.90532,Claremont-Bathgate
2547,706 BROOK AVE,2019-02-22,Residential,BRONX,10455,40.819223,-73.912484,Melrose South-Mott Haven North
2551,163-19 PHROANE AVENUE,2019-01-07,Residential,QUEENS,11433,40.690348,-73.78633,South Jamaica
2557,413 EAST 81ST STREET,2019-04-22,Residential,MANHATTAN,10028,40.773334,-73.950938,Yorkville
2558,10 RICHMAN PLAZA,2019-02-26,Residential,BRONX,10453,40.851533,-73.922961,University Heights-Morris Heights
2565,316 WEST 97TH STREET,2019-02-22,Residential,MANHATTAN,10025,40.796087,-73.973115,Upper West Side
2567,1452 BEDFORD AVENUE,2019-03-20,Residential,BROOKLYN,11216,40.673457,-73.954076,Crown Heights North
2574,32-25 76TH STREET,2019-05-30,Residential,QUEENS,11370,40.756471,-73.891209,Jackson Heights
2578,216 PUTNAM AVENUE,2019-04-05,Residential,BROOKLYN,11216,40.683738,-73.952507,Bedford
2581,85 HOLLAND AVENUE,2019-02-15,Residential,STATEN ISLAND,10303,40.638543,-74.171232,Mariner's Harbor-Arlington-Port Ivory-Graniteville
2594,4452 RICHARDSON AVE,2019-03-28,Residential,BRONX,10470,40.899713,-73.854708,Woodlawn-Wakefield
2595,114-30 DALIAN COURT,2019-04-05,Residential,QUEENS,11356,40.789547,-73.853204,College Point
2597,1651 HUNT AVENUE,2019-05-23,Residential,BRONX,10462,40.84308,-73.864366,Van Nest-Morris Park-Westchester Square
2599,1675 METROPOLITAN AVENUE,2019-02-28,Residential,BRONX,10462,40.840502,-73.855264,Parkchester
2603,574 ROGERS AVENUE,2019-05-24,Residential,BROOKLYN,11225,40.657833,-73.953247,Prospect Lefferts Gardens-Wingate
2606,1966 70TH STREET,2019-01-30,Residential,BROOKLYN,11204,40.614181,-73.989652,Bensonhurst West
2608,104 RALPH AVENUE - APT #4-A,2019-06-07,Residential,BROOKLYN,11221,40.686453,-73.923429,Stuyvesant Heights
2619,691 GERARD AVENUE,2019-06-28,Residential,BRONX,10451,40.823498,-73.927307,West Concourse
2622,1499 EAST 46TH ST,2019-05-06,Residential,BROOKLYN,11234,40.624201,-73.931335,Flatlands
2627,1824 RICHMOND RD.,2019-06-18,Residential,STATEN ISLAND,10306,40.586153,-74.104963,Old Town-Dongan Hills-South Beach
2628,18-20 HIMROD STREET,2019-03-14,Residential,QUEENS,11385,40.7067,-73.913213,Ridgewood
2630,18502 NASHVILLE BOUL EVARD,2019-02-15,Residential,QUEENS,11413,40.681095,-73.75853,St. Albans
2631,1368 EAST 7TH STREET,2019-05-01,Residential,BROOKLYN,11230,40.617767,-73.967866,Ocean Parkway South
2639,81-19A KNEELAND AVE.,2019-05-16,Commercial,QUEENS,11373,40.734277,-73.883563,Elmhurst-Maspeth
2646,1138 229TH DRIVE SOUTH,2019-06-13,Residential,BRONX,10466,40.885536,-73.846023,Eastchester-Edenwald-Baychester
2652,1991 BERGEN STREET,2019-04-04,Residential,BROOKLYN,11233,40.674192,-73.914906,Ocean Hill
2655,959 BELMONT AVENUE,2019-01-16,Residential,BROOKLYN,11208,40.673896,-73.873315,East New York
2667,1136 EAST 222ND STREET,2019-05-24,Residential,BRONX,10469,40.881676,-73.849374,Eastchester-Edenwald-Baychester
2669,89-32 138 STREET,2019-02-14,Residential,QUEENS,11435,40.701266,-73.814376,Jamaica
2670,87-42 ELMHURST AVE,2019-01-29,Residential,QUEENS,11373,40.745144,-73.878189,Elmhurst
2671,1765 TOWNSEND AVE,2019-05-09,Residential,BRONX,10453,40.847761,-73.911167,Mount Hope
2680,333 BEACH 67TH STREE T,2019-03-18,Residential,QUEENS,11692,40.591784,-73.796054,Hammels-Arverne-Edgemere
2699,94-11 114TH STREET,2019-01-22,Residential,QUEENS,11419,40.69248,-73.831976,Richmond Hill
2711,322-324 EAST 126TH STREET,2019-03-12,Residential,MANHATTAN,10035,40.803083,-73.9323,East Harlem North
2715,1247 MCDONALD AVENUE,2019-05-01,Commercial,BROOKLYN,11230,40.622567,-73.975595,Ocean Parkway South
2729,1800 ALBEMARLE ROAD,2019-01-07,Residential,BROOKLYN,11226,40.647016,-73.962469,Flatbush
2730,74-15 35TH AVENUE,2019-02-11,Residential,QUEENS,11372,40.751037,-73.89189,Jackson Heights
2739,726 EAST 43RD STREET,2019-01-09,Residential,BROOKLYN,11203,40.63765,-73.935681,East Flatbush-Farragut
2741,1660 MADISON AVENUE,2019-01-07,Residential,MANHATTAN,10029,40.796457,-73.947439,East Harlem South
2742,1531 TAYLOR AVENUE,2019-04-09,Residential,BRONX,10460,40.838435,-73.866544,West Farms-Bronx River
2745,166-25 89TH AVENUE,2019-05-17,Residential,QUEENS,11432,40.70815,-73.795186,Jamaica
2752,2615 JEROME AVENUE,2019-04-01,Residential,BRONX,10468,40.866189,-73.898409,Kingsbridge Heights
2754,476 WEST 144TH STREET - APT 1B,2019-04-01,Residential,MANHATTAN,10031,40.824319,-73.94754,Hamilton Heights
2755,46-01 67TH STREET,2019-06-12,Residential,QUEENS,11377,40.739553,-73.897653,Elmhurst-Maspeth
2766,765 COURTLANDT  AVENUE,2019-06-04,Residential,BRONX,10451,40.821666,-73.917221,Melrose South-Mott Haven North
2770,1370 ST.NICHOLAS AVENUE,2019-02-15,Residential,MANHATTAN,10033,40.847771,-73.934853,Washington Heights South
2777,25-19 27TH STREET,2019-05-20,Residential,QUEENS,11102,40.77161,-73.920623,Old Astoria
2779,1044 MORRIS AVENUE,2019-06-11,Residential,BRONX,10456,40.829694,-73.916167,East Concourse-Concourse Village
2780,705 BRADFORD STREET,2019-01-16,Residential,BROOKLYN,11207,40.66179,-73.8887,East New York (Pennsylvania Ave)
2784,524 PUTNAM AVENUE,2019-02-04,Residential,BROOKLYN,11221,40.685137,-73.940355,Stuyvesant Heights
2791,33 EAST END AVENUE,2019-06-04,Residential,MANHATTAN,10028,40.771513,-73.946903,Yorkville
2793,415 EAST 157TH ST,2019-06-25,Residential,BRONX,10451,40.821472,-73.914512,Melrose South-Mott Haven North
2794,174-04 110 AVENUE,2019-05-24,Residential,QUEENS,11433,40.697274,-73.779748,South Jamaica
2798,2604 NEWKIRK AVENUE,2019-06-07,Residential,BROOKLYN,11226,40.639753,-73.952106,Erasmus
2799,115-12 168TH STREET,2019-05-14,Residential,QUEENS,11434,40.688597,-73.780415,St. Albans
2806,247-49 76TH AVENUE    APT D17-1,2019-01-07,Residential,QUEENS,11426,40.74462,-73.723174,Bellerose
2812,2333 FIFTH AVENUE,2019-06-27,Residential,MANHATTAN,10037,40.816767,-73.934713,East Harlem North
2816,59 LINCOLN AVENUE,2019-02-15,Residential,BROOKLYN,11208,40.688975,-73.870571,Cypress Hills-City Line
2828,260 SEAMAN AVENUE,2019-01-22,Residential,MANHATTAN,10034,40.871911,-73.917987,Marble Hill-Inwood
2831,2250 HAVILAND AVENUE,2019-05-28,Residential,BRONX,10462,40.830699,-73.84907,Westchester-Unionport
2832,868 FAILE STREET,2019-03-19,Residential,BRONX,10474,40.818715,-73.887578,Hunts Point
2845,2281 STRAUSS STREET,2019-01-16,Residential,BROOKLYN,11212,40.657933,-73.913543,Brownsville
2848,1110 ANDERSON AVENUE,2019-01-30,Residential,BRONX,10452,40.834901,-73.925155,Highbridge
2850,579 EAST 86TH STREET,2019-03-06,Residential,BROOKLYN,11236,40.641923,-73.912847,Canarsie
2860,287 OCEAN AVENUE,2019-04-30,Residential,BROOKLYN,11225,40.654759,-73.961848,Prospect Lefferts Gardens-Wingate
2867,1825 ATLANTIC AVENUE - APT 6C,2019-03-18,Residential,BROOKLYN,11233,40.677155,-73.925639,Crown Heights North
2868,335 MARION STREET,2019-02-20,Residential,BROOKLYN,11233,40.681246,-73.915647,Ocean Hill
2870,825 BOYNTON AVENUE,2019-05-07,Residential,BRONX,10473,40.820139,-73.87626,Soundview-Castle Hill-Clason Point-Harding Park
