,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
1501,2918 BRUCKNER BLVD,2017-04-20,Commercial,BRONX,10465,40.833251,-73.827559,Schuylerville-Throgs Neck-Edgewater Park
1502,111 LAWRENCE STREET,2017-03-07,Residential,BROOKLYN,11201,40.692829,-73.986228,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1503,105-40 62ND ROAD,2017-04-11,Residential,QUEENS,11375,40.73575,-73.853211,Forest Hills
1511,87-90 95TH STREET,2017-03-20,Residential,QUEENS,11421,40.693702,-73.850235,Woodhaven
1519,685 GLENMORE AVENUE,2017-01-06,Residential,BROOKLYN,11207,40.674833,-73.884972,East New York
1523,1227 GRAND CONCOURSE,2017-04-19,Residential,BRONX,10452,40.835444,-73.916807,West Concourse
1530,1345 SOUTHERN BLVD,2017-02-01,Residential,BRONX,10459,40.83124,-73.891401,Crotona Park East
1533,1260 EVERGREEN AVENU E,2017-03-13,Residential,BRONX,10472,40.830196,-73.881455,West Farms-Bronx River
1535,98-40 57TH AVENUE,2017-02-02,Residential,QUEENS,11368,40.738068,-73.86104,Corona
1537,104-18 131ST STREET,2017-06-12,Residential,QUEENS,11418,40.689601,-73.814513,South Ozone Park
1540,99 LAFAYETTE AVENUE A/K/A 93-99 LAFAYETT,2017-06-22,Residential,BROOKLYN,11217,40.68725,-73.974168,Fort Greene
1546,927-929 COURTLANDT AVE,2017-01-19,Residential,BRONX,10451,40.825526,-73.914261,East Concourse-Concourse Village
1548,98-15 HORACE HARDING EXPWY.,2017-05-23,Residential,QUEENS,11368,40.735561,-73.860251,Corona
1559,37-17 107TH STREET,2017-01-20,Residential,QUEENS,11368,40.753527,-73.861419,North Corona
1563,862 CRESCENT ST. APT 1,2017-03-31,Residential,BROOKLYN,11208,40.666363,-73.867742,East New York
1565,1155 WILLMOHR STREET APT. 1R,2017-02-02,Residential,BROOKLYN,11212,40.658133,-73.916033,Rugby-Remsen Village
1588,79-55 69TH AVENUE,2017-03-13,Residential,QUEENS,11379,40.70985,-73.871627,Middle Village
1591,8325 5TH AVENUE,2017-06-21,Commercial,BROOKLYN,11209,40.622803,-74.025047,Bay Ridge
1598,510 55TH STREET,2017-04-11,Commercial,BROOKLYN,11219,40.642004,-74.012752,Sunset Park East
1599,58 ARGYLE ROAD,2017-04-26,Residential,BROOKLYN,11218,40.64827,-73.967668,Flatbush
1609,95 LINDEN BOULEVARD,2017-01-13,Residential,BROOKLYN,11226,40.652374,-73.955009,Prospect Lefferts Gardens-Wingate
1616,291 EAST 143RD STREET,2017-05-15,Residential,BRONX,10451,40.814707,-73.923971,Mott Haven-Port Morris
1642,410 EAST 153RD STREET,2017-01-06,Residential,BRONX,10455,40.818772,-73.916116,Melrose South-Mott Haven North
1646,2985 3RD AVENUE,2017-05-03,Commercial,BRONX,10455,40.818834,-73.914165,Melrose South-Mott Haven North
1650,407 WASHINGTON AVE,2017-05-17,Residential,BROOKLYN,11238,40.686144,-73.965392,Clinton Hill
1651,3805 TENTH AVENUE,2017-01-31,Commercial,MANHATTAN,10034,40.862326,-73.920472,Marble Hill-Inwood
1652,1240 MORRISON AVENUE,2017-04-19,Commercial,BRONX,10472,40.830664,-73.874874,West Farms-Bronx River
1660,423 EAST 114 STREET,2017-05-12,Residential,MANHATTAN,10029,40.794299,-73.935371,East Harlem North
1662,3764 BRONX BLVD,2017-01-03,Residential,BRONX,10467,40.883981,-73.866196,Williamsbridge-Olinville
1665,22-06 CORNAGA AVENUE,2017-06-14,Residential,QUEENS,11691,40.602185,-73.755614,Far Rockaway-Bayswater
1670,1238 PROSPECT AVENUE,2017-01-17,Residential,BRONX,10459,40.82702,-73.898552,Longwood
1673,10 RICHMAN PLAZA,2017-02-14,Residential,BRONX,10453,40.851533,-73.922961,University Heights-Morris Heights
1683,875 LONGFELLOW  AVENUE,2017-03-01,Residential,BRONX,10474,40.819515,-73.885896,Hunts Point
1685,401 W. 148TH ST.,2017-05-31,Residential,MANHATTAN,10031,40.826063,-73.943586,Hamilton Heights
1687,81-14 34TH AVE,2017-06-14,Residential,QUEENS,11372,40.753649,-73.885731,Jackson Heights
1688,1911 BUSSING AVENUE,2017-04-06,Residential,BRONX,10466,40.894817,-73.846888,Woodlawn-Wakefield
1689,936 EAST 78TH STREET,2017-01-24,Residential,BROOKLYN,11236,40.633793,-73.913931,Canarsie
1692,230 BROOK AVENUE,2017-04-07,Residential,BRONX,10454,40.807277,-73.91941,Mott Haven-Port Morris
1699,820 WEST END AVENUE A/K/A 814-822 WEST END AVENUE,2017-04-12,Residential,MANHATTAN,10025,40.797662,-73.971438,Upper West Side
1700,1478 WALTON AVENUE,2017-02-03,Residential,BRONX,10452,40.841179,-73.914776,West Concourse
1701,2317 CORTELYOU ROAD,2017-06-29,Residential,BROOKLYN,11226,40.644165,-73.955382,Erasmus
1711,48-46 47TH ST,2017-03-29,Residential,QUEENS,11377,40.737975,-73.918798,Hunters Point-Sunnyside-West Maspeth
1749,120-18 91ST AVENUE,2017-04-25,Residential,QUEENS,11418,40.696231,-73.827567,Richmond Hill
1750,1773 BUSHWICK AVENUE,2017-05-16,Commercial,BROOKLYN,11207,40.6784,-73.89818,Cypress Hills-City Line
1752,100 EAST 182ND STREE T,2017-06-26,Residential,BRONX,10453,40.856674,-73.902631,Fordham South
1764,89-44 162ND ST,2017-02-06,Residential,QUEENS,11432,40.705606,-73.798498,Jamaica
1776,1575 PARK PLACE,2017-01-30,Residential,BROOKLYN,11233,40.672052,-73.924877,Crown Heights North
1777,2442 EAST 74 STREET,2017-06-22,Residential,BROOKLYN,11234,40.615789,-73.899276,Georgetown-Marine Park-Bergen Beach-Mill Basin
1782,490 EAST 96TH STREET,2017-01-10,Residential,BROOKLYN,11212,40.656162,-73.915982,Rugby-Remsen Village
1788,903 LIVONIA AVENUE,2017-06-12,Residential,BROOKLYN,11207,40.666342,-73.883495,East New York
1797,736 WEST 181ST ST   STORE 4,2017-04-10,Commercial,MANHATTAN,10033,40.850682,-73.937528,Washington Heights South
1799,303 EAST 135TH  STREET,2017-06-23,Residential,BRONX,10454,40.808666,-73.927663,Mott Haven-Port Morris
1801,8105 4TH AVENUE,2017-01-11,Residential,BROOKLYN,11209,40.626332,-74.026896,Bay Ridge
1803,1055 GRAND CONCOURSE,2017-03-06,Residential,BRONX,10452,40.831157,-73.920332,West Concourse
1822,927 EAST 45TH STREET,2017-02-28,Residential,BROOKLYN,11203,40.638448,-73.933796,East Flatbush-Farragut
1829,2142 AMSTERDAM AVENU E,2017-03-06,Residential,MANHATTAN,10032,40.838825,-73.937691,Washington Heights South
1833,1529 DAHILL ROAD.,2017-03-07,Residential,BROOKLYN,11204,40.61033,-73.974335,Ocean Parkway South
1838,466 WYONA STREET,2017-02-02,Residential,BROOKLYN,11207,40.66728,-73.891766,East New York (Pennsylvania Ave)
1841,761 EDISON AVENUE,2017-06-13,Residential,BRONX,10465,40.827665,-73.821745,Schuylerville-Throgs Neck-Edgewater Park
1842,1415 LINDEN BLVD,2017-05-08,Residential,BROOKLYN,11212,40.654673,-73.907384,Brownsville
1861,1272 PACIFIC STREET,2017-03-29,Residential,BROOKLYN,11216,40.677596,-73.948885,Crown Heights North
1862,3250 PERRY AVENUE,2017-06-30,Residential,BRONX,10467,40.875818,-73.876243,Norwood
1870,31 DIKEMAN STREET,2017-03-21,Commercial,BROOKLYN,11231,40.675109,-74.011086,Carroll Gardens-Columbia Street-Red Hook
1899,4662 PARK AV AKA 444 E 187 ST-LAUNDROMAT,2017-04-20,Commercial,BRONX,10458,40.858151,-73.892879,Claremont-Bathgate
1907,1475 MONTGOMERY AVE.,2017-04-17,Residential,BRONX,10453,40.847379,-73.921198,University Heights-Morris Heights
1916,4906 AVENUE D,2017-02-06,Commercial,BROOKLYN,11203,40.642074,-73.930164,East Flatbush-Farragut
1917,101-64 106TH STREET,2017-01-05,Residential,QUEENS,11416,40.686459,-73.836758,Richmond Hill
1922,225 VANDALIA AVENUE,2017-06-21,Residential,BROOKLYN,11239,40.652718,-73.88216,Starrett City
1932,154 - 32 71st AVENUE,2017-01-13,Residential,QUEENS,11367,40.730289,-73.814511,Pomonok-Flushing Heights-Hillcrest
1933,154 - 32 71st AVENUE,2017-01-13,Residential,QUEENS,11367,40.730289,-73.814511,Pomonok-Flushing Heights-Hillcrest
1936,68-06 141ST STREET,2017-03-20,Residential,QUEENS,11367,40.731984,-73.825981,Kew Gardens Hills
1954,791 HICKS STREET,2017-04-07,Residential,BROOKLYN,11231,40.675777,-74.00522,Carroll Gardens-Columbia Street-Red Hook
1957,63-26 99TH STREET,2017-06-28,Residential,QUEENS,11374,40.73226,-73.856931,Rego Park
1958,120-15 178TH PLACE,2017-05-17,Residential,QUEENS,11434,40.684891,-73.764995,St. Albans
1966,44 FAIRWAY AVENUE,2017-03-23,Residential,STATEN ISLAND,10304,40.617874,-74.078171,Grymes Hill-Clifton-Fox Hills
1974,898 LONGWOOD AVENUE,2017-06-01,Residential,BRONX,10459,40.818732,-73.900277,Longwood
1989,112-15 72ND ROAD,2017-05-25,Residential,QUEENS,11375,40.721083,-73.837983,Forest Hills
1993,92-01 LAMONT AVENUE,2017-02-08,Residential,QUEENS,11373,40.744645,-73.873708,Elmhurst
2002,1203 CHANNING RD,2017-02-07,Residential,QUEENS,11691,40.606872,-73.747673,Far Rockaway-Bayswater
2004,20 RICHMAN PLAZA,2017-06-06,Residential,BRONX,10453,40.851719,-73.92278,University Heights-Morris Heights
2020,75-85 EAST BROADWAY,2017-02-24,Commercial,MANHATTAN,10002,40.713707,-73.99434,Chinatown
2021,37-37 88TH STREET,2017-05-02,Residential,QUEENS,11372,40.749476,-73.878564,Jackson Heights
2028,34 WEST 32ND ST.,2017-01-20,Commercial,MANHATTAN,10001,40.747826,-73.987101,Midtown-Midtown South
2050,223-45 113TH DRIVE,2017-04-12,Residential,QUEENS,11429,40.702475,-73.733956,Cambria Heights
2060,43-20 UNION STREET AKA 43-22 UNION STREET,2017-01-11,Residential,QUEENS,11355,40.754342,-73.821367,Flushing
2062,2261 BASSFORD AVE,2017-03-10,Residential,BRONX,10457,40.854454,-73.892976,Claremont-Bathgate
2067,694 EAST 141ST STREET,2017-06-12,Residential,BRONX,10454,40.807291,-73.912677,Mott Haven-Port Morris
2068,2-01 50TH AVENUE,2017-01-13,Residential,QUEENS,11101,40.74359,-73.958535,Hunters Point-Sunnyside-West Maspeth
2083,21 SCHAEFFER STREET,2017-06-26,Residential,BROOKLYN,11207,40.685021,-73.912408,Bushwick South
2086,441 BEACH 51ST ST,2017-05-31,Residential,QUEENS,11691,40.596276,-73.781947,Hammels-Arverne-Edgemere
2088,655 WARWICK STREET,2017-03-07,Residential,BROOKLYN,11207,40.666891,-73.884171,East New York
2093,2238 HUGHES AVENUE,2017-02-15,Residential,BRONX,10457,40.851754,-73.888563,Belmont
2109,600 CONCORD AVENUE,2017-05-04,Residential,BRONX,10455,40.814402,-73.907657,Melrose South-Mott Haven North
2111,596 EDGECOMBE AVENUE,2017-04-12,Residential,MANHATTAN,10032,40.835435,-73.937514,Washington Heights South
2113,156-20 RIVERSIDE DRIVE WEST,2017-01-05,Residential,MANHATTAN,10032,40.835523,-73.948764,Washington Heights South
2114,106-20 SHORE FRONT  PARKWAY,2017-06-09,Residential,QUEENS,11694,40.580723,-73.826713,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
2123,185 PARKHILL AVE.,2017-04-28,Residential,STATEN ISLAND,10304,40.614116,-74.082395,Grymes Hill-Clifton-Fox Hills
2146,51-25 VAN KLEECK STREET,2017-01-04,Residential,QUEENS,11373,40.736428,-73.882257,Elmhurst-Maspeth
2155,974 SHERIDAN AVENUE,2017-04-21,Residential,BRONX,10456,40.829032,-73.919677,East Concourse-Concourse Village
2166,2321 EAST 26TH ST,2017-03-28,Residential,BROOKLYN,11229,40.594886,-73.944685,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
2179,91 BOERUM STREET,2017-04-25,Residential,BROOKLYN,11206,40.705676,-73.945513,East Williamsburg
2180,135 BEACH 56TH PLACE,2017-03-21,Residential,QUEENS,11692,40.591288,-73.786168,Hammels-Arverne-Edgemere
2194,67-12 YELLOWSTONE BL,2017-03-13,Residential,QUEENS,11375,40.728103,-73.849201,Forest Hills
2226,409 WEST 48 STREET,2017-06-19,Residential,MANHATTAN,10036,40.762492,-73.990445,Clinton
2230,669 HENDRIX STREET,2017-05-17,Residential,BROOKLYN,11207,40.665105,-73.887426,East New York
2233,864 HEWITT PLACE,2017-05-17,Residential,BRONX,10459,40.820085,-73.899852,Longwood
2242,746 EAST 23RD STREET,2017-04-14,Residential,BROOKLYN,11210,40.632205,-73.954681,Flatbush
2246,3433 DEKALB AVENUE,2017-05-17,Residential,BRONX,10467,40.880899,-73.881951,Norwood
2259,98-23 HORACE HARDING EXPWY.,2017-05-30,Residential,QUEENS,11368,40.735656,-73.859923,Corona
2266,1505 LELAND AVENUE,2017-06-07,Residential,BRONX,10460,40.838167,-73.8646,West Farms-Bronx River
2269,2704 DECATUR AVE,2017-01-18,Residential,BRONX,10458,40.865025,-73.888584,Bedford Park-Fordham North
2274,486 BAY RIDGE AVENUE,2017-02-17,Commercial,BROOKLYN,11209,40.633733,-74.02161,Bay Ridge
2278,236 NEW JERSEY AVE,2017-03-08,Residential,BROOKLYN,11207,40.673904,-73.895346,East New York (Pennsylvania Ave)
2288,2125 PACIFIC STREET,2017-02-08,Residential,BROOKLYN,11233,40.67582,-73.916065,Ocean Hill
2294,87-56 143RD STREET,2017-04-03,Residential,QUEENS,11435,40.705455,-73.812867,Briarwood-Jamaica Hills
2299,1191 PARK PLACE,2017-06-02,Residential,BROOKLYN,11213,40.672777,-73.938102,Crown Heights North
2304,31 EAST 31ST STREET,2017-02-23,Residential,MANHATTAN,10016,40.74572,-73.983991,Midtown-Midtown South
2305,367 95TH STREET,2017-01-05,Residential,BROOKLYN,11209,40.616466,-74.032064,Bay Ridge
2314,10-36 BAY 31 STREET,2017-04-10,Residential,QUEENS,11691,40.601569,-73.767089,Far Rockaway-Bayswater
2316,43-10 48TH AVENUE,2017-01-13,Residential,QUEENS,11377,40.739599,-73.922047,Hunters Point-Sunnyside-West Maspeth
2319,795 COLUMBUS AVENUE,2017-05-17,Residential,MANHATTAN,10025,40.794559,-73.966272,Upper West Side
2323,10 PENNYFIELD AVE,2017-05-22,Residential,BRONX,10465,40.809205,-73.802172,Schuylerville-Throgs Neck-Edgewater Park
2344,312 WEST 93RD STREET,2017-02-08,Residential,MANHATTAN,10025,40.793486,-73.975019,Upper West Side
2347,1160 LEBANON STREET,2017-06-12,Residential,BRONX,10460,40.840659,-73.874498,East Tremont
2352,222-29 92ND ROAD,2017-01-27,Residential,QUEENS,11428,40.726018,-73.734328,Queens Village
2355,260 PARKHILL AVE.,2017-01-12,Residential,STATEN ISLAND,10304,40.612677,-74.083078,Grymes Hill-Clifton-Fox Hills
2356,2473 FREDERICK DOUGLAS BLVD.,2017-03-20,Commercial,MANHATTAN,10027,40.814855,-73.947761,Central Harlem North-Polo Grounds
2359,1975 GRAND AVENUE,2017-05-23,Residential,BRONX,10453,40.852257,-73.910775,University Heights-Morris Heights
2365,1188 EAST 233RD ST.,2017-03-09,Residential,BRONX,10466,40.889047,-73.843776,Woodlawn-Wakefield
2371,1749 AMSTERDAM AVENU E,2017-01-13,Residential,MANHATTAN,10031,40.826237,-73.946863,Hamilton Heights
2377,492 HEGEMAN AVENUE,2017-02-17,Residential,BROOKLYN,11207,40.659278,-73.893152,East New York
2390,147-21 109TH AVENUE  UNIT #2,2017-06-01,Residential,QUEENS,11435,40.690716,-73.799909,South Jamaica
2394,1005 E. 179TH STREET,2017-03-13,Residential,BRONX,10460,40.842136,-73.880014,East Tremont
2399,950 UNDERHILL AVENUE,2017-04-19,Commercial,BRONX,10473,40.824694,-73.860859,Soundview-Castle Hill-Clason Point-Harding Park
2415,8622 BAY PARKWAY,2017-02-23,Commercial,BROOKLYN,11214,40.601382,-73.994411,Bensonhurst West
2424,120 RIVERSIDE BLVD.,2017-05-24,Commercial,MANHATTAN,10069,40.776668,-73.989233,Lincoln Square
2431,1018 GREENE AVENUE,2017-03-16,Residential,BROOKLYN,11221,40.691185,-73.926878,Stuyvesant Heights
2443,486 EAST 165TH ST,2017-06-22,Residential,BRONX,10456,40.826858,-73.908904,Morrisania-Melrose
2446,165 BENNETT AVE,2017-04-25,Residential,MANHATTAN,10040,40.855799,-73.93418,Washington Heights North
2450,84-02 143RD STREET,2017-03-29,Residential,QUEENS,11435,40.710731,-73.813556,Briarwood-Jamaica Hills
2452,680 TINTON AVENUE,2017-04-13,Residential,BRONX,10455,40.816181,-73.90514,Melrose South-Mott Haven North
2467,1485 SHORE PARKWAY,2017-03-13,Residential,BROOKLYN,11214,40.597888,-74.004631,Bath Beach
2473,160 EAST 55TH STREET    UNIT 1F,2017-05-09,Residential,MANHATTAN,10022,40.759307,-73.96935,Turtle Bay-East Midtown
2479,3506 HULL AVE,2017-05-18,Residential,BRONX,10467,40.8791,-73.873391,Norwood
2481,125 OCEAN PARKWAY,2017-04-04,Residential,BROOKLYN,11218,40.647385,-73.974573,Windsor Terrace
2487,70-30 57TH DRIVE,2017-02-23,Residential,QUEENS,11378,40.726534,-73.891594,Maspeth
2491,81-03 HAMMELS BLVD,2017-06-07,Residential,QUEENS,11693,40.589896,-73.807556,Hammels-Arverne-Edgemere
2496,8 FLEET WALK,2017-05-26,Residential,BROOKLYN,11201,40.695428,-73.981176,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2497,2174 CROTONA AVENUE,2017-02-08,Residential,BRONX,10457,40.850382,-73.886324,Belmont
2499,1000 GRAND CONCOURSE,2017-04-03,Residential,BRONX,10451,40.82979,-73.921074,East Concourse-Concourse Village
2508,4370 GUNTHER AVENUE,2017-01-13,Residential,BRONX,10466,40.897131,-73.851002,Woodlawn-Wakefield
2519,1975-1977 LAFONTAINE  AVE,2017-03-16,Residential,BRONX,10457,40.846808,-73.894159,East Tremont
2533,995 EASTERN PKWY.,2017-06-06,Residential,BROOKLYN,11213,40.669037,-73.935341,Crown Heights North
2534,2816-2818 HEATH AVEN UE,2017-02-28,Residential,BRONX,10463,40.873158,-73.904281,Van Cortlandt Village
2535,209 WADSWORTH AVENUE,2017-02-21,Residential,MANHATTAN,10033,40.851355,-73.933845,Washington Heights North
2540,802 ROGERS AVENUE,2017-01-13,Residential,BROOKLYN,11233,40.651196,-73.952538,Prospect Lefferts Gardens-Wingate
2559,745 GATES AVENUE,2017-03-31,Residential,BROOKLYN,11221,40.687798,-73.936913,Stuyvesant Heights
2560,598 WEST 178TH ST A/ K/A 1356 ST. NICHOLAS AVENUE,2017-06-06,Residential,MANHATTAN,10033,40.84731,-73.935085,Washington Heights South
2570,1935 BERGEN STREET,2017-01-18,Residential,BROOKLYN,11233,40.674323,-73.917271,Ocean Hill
2579,2931 EIGHTH AVENUE,2017-05-17,Residential,MANHATTAN,10039,40.829323,-73.937166,Central Harlem North-Polo Grounds
2593,2432 WEBB AVENUE,2017-01-27,Residential,BRONX,10468,40.864843,-73.906412,Kingsbridge Heights
2605,63-61 YELLOWSTONE   BLVD,2017-06-27,Residential,QUEENS,11375,40.732754,-73.852052,Forest Hills
2607,1420 MERMAID AVENUE,2017-05-02,Residential,BROOKLYN,11224,40.576938,-73.981882,Seagate-Coney Island
2613,828 HALSEY STREET 1A,2017-02-14,Residential,BROOKLYN,11237,40.685093,-73.921181,Stuyvesant Heights
2626,14-20 GATEWAY BLVD,2017-03-17,Residential,QUEENS,11691,40.601739,-73.74904,Far Rockaway-Bayswater
2638,2910 WALLACE AVENUE,2017-05-19,Residential,BRONX,10467,40.868207,-73.864362,Bronxdale
2653,824 E. 161ST STREET,2017-03-06,Residential,BRONX,10459,40.820663,-73.902113,Melrose South-Mott Haven North
2661,673 EAST 140TH STREET,2017-05-03,Residential,BRONX,10454,40.806779,-73.913342,Mott Haven-Port Morris
2666,125 BEACH 17TH  STREET,2017-03-21,Residential,QUEENS,11691,40.594254,-73.75121,Far Rockaway-Bayswater
2668,424 BEACH 46TH STREET,2017-04-27,Residential,QUEENS,11691,40.596602,-73.777509,Hammels-Arverne-Edgemere
2672,214-45 JAMAICA AVE,2017-03-10,Residential,QUEENS,11428,40.716761,-73.742236,Queens Village
2677,122 WEST 118TH STREET,2017-03-24,Residential,MANHATTAN,10026,40.803699,-73.949626,Central Harlem South
2682,1406 TOWNSEND AVENUE,2017-01-05,Residential,BRONX,10452,40.840138,-73.916591,West Concourse
2683,7002 FORT HAMILTON P ARKWAY,2017-03-21,Commercial,BROOKLYN,11228,40.628135,-74.012984,Dyker Heights
2688,351 WEST 44TH STREET,2017-04-03,Residential,MANHATTAN,10036,40.759148,-73.990279,Clinton
2690,445 BEACH 51ST ST,2017-06-12,Residential,QUEENS,11691,40.596339,-73.781954,Hammels-Arverne-Edgemere
2692,99 TAPSCOTT STREET,2017-02-03,Residential,BROOKLYN,11212,40.665388,-73.920371,Brownsville
2698,274 EAST 93RD STREET,2017-06-01,Residential,BROOKLYN,11212,40.658898,-73.922999,Rugby-Remsen Village
2707,1751 GLEASON AVENUE,2017-05-09,Residential,BRONX,10472,40.829635,-73.868206,Soundview-Bruckner
2714,963 SHERMAN AVENUE,2017-06-14,Residential,BRONX,10456,40.8284,-73.919031,East Concourse-Concourse Village
2717,124 BRABANT ST.,2017-05-30,Residential,STATEN ISLAND,10303,40.631729,-74.1626,Mariner's Harbor-Arlington-Port Ivory-Graniteville
2723,250 MOORE STREET,2017-03-21,Residential,BROOKLYN,11206,40.704765,-73.93425,Bushwick South
2726,751 GERARD AVENUE,2017-04-17,Residential,BRONX,10451,40.824936,-73.926456,West Concourse
2734,640 MORRIS PARK AVE 1ST FLOOR,2017-05-10,Residential,BRONX,10460,40.844652,-73.86836,Van Nest-Morris Park-Westchester Square
2756,109-39 127TH STREET,2017-05-16,Residential,QUEENS,11420,40.68309,-73.814574,South Ozone Park
2765,65 GLEN STREET,2017-06-15,Residential,BROOKLYN,11208,40.680686,-73.872852,Cypress Hills-City Line
2768,671 HALSEY STREET,2017-02-22,Residential,BROOKLYN,11233,40.684643,-73.925237,Stuyvesant Heights
2781,3873 ORLOFF AVENUE,2017-04-11,Residential,BRONX,10463,40.884179,-73.896157,Van Cortlandt Village
2792,3111 GLENWOOD ROAD,2017-04-24,Residential,BROOKLYN,11210,40.634082,-73.946602,Flatbush
2800,94-10 60TH AVE,2017-02-23,Residential,QUEENS,11373,40.734261,-73.866132,Elmhurst
2803,2366 LORILLARD PLACE,2017-01-09,Residential,BRONX,10458,40.855606,-73.889927,Belmont
2804,428 EAST 22 ST,2017-06-12,Residential,BROOKLYN,11226,40.641176,-73.957326,Flatbush
2809,3603 THIRD AVENUE,2017-05-19,Residential,BRONX,10456,40.83308,-73.904809,Claremont-Bathgate
2822,437 EAST 22ND STREET,2017-05-10,Residential,BROOKLYN,11226,40.641069,-73.957283,Flatbush
2858,3713 12TH AVENUE   APT.4-2ND FL-RIGHT,2017-02-02,Residential,BROOKLYN,11218,40.642938,-73.987457,Borough Park
2861,302 18TH STREET,2017-01-09,Residential,BROOKLYN,11215,40.661912,-73.989843,Park Slope-Gowanus
2863,773 CONCOURSE VILLAGE EAST,2017-03-20,Residential,BRONX,10451,40.823046,-73.919861,East Concourse-Concourse Village
2864,409 BEACH 51ST ST,2017-06-26,Residential,QUEENS,11691,40.595872,-73.781908,Hammels-Arverne-Edgemere
2876,47-06 45TH STREET,2017-02-28,Residential,QUEENS,11377,40.740907,-73.920108,Hunters Point-Sunnyside-West Maspeth
2879,1777 ROCKAWAY PKWY,2017-06-14,Residential,BROOKLYN,11236,40.638306,-73.894695,Canarsie
