,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
4938,1493 PARK PLACE - APT 4B,2020-03-13,Residential,BROOKLYN,11213,40.672194,-73.927548,Crown Heights North
4942,742 HENDRIX STREET,2020-01-16,Residential,BROOKLYN,11207,40.663282,-73.886607,East New York (Pennsylvania Ave)
4947,250 EAST 95TH STREET,2020-01-06,Residential,BROOKLYN,11212,40.66041,-73.922226,Rugby-Remsen Village
4960,66-07 ALDERTON ST,2020-01-02,Residential,QUEENS,11374,40.719316,-73.859091,Rego Park
4963,628 ELDERT LANE,2020-02-21,Residential,BROOKLYN,11208,40.67481,-73.864106,East New York
4997,111-05 LEFFERTS BLVD,2020-02-03,Residential,QUEENS,11420,40.680238,-73.821216,South Ozone Park
5033,1536 GATES AVE.,2020-01-22,Residential,BROOKLYN,11237,40.699069,-73.912642,Bushwick North
5046,555 WILSON AVENUE,2020-01-08,Residential,BROOKLYN,11207,40.691403,-73.909356,Bushwick North
5101,510 QUINCY STREET,2020-01-15,Residential,BROOKLYN,11221,40.688127,-73.94045,Stuyvesant Heights
5147,1301 EAST 98TH ST,2020-03-02,Residential,BROOKLYN,11236,40.640481,-73.8956,Canarsie
5207,3462 THIRD AVENUE,2020-03-10,Residential,BRONX,10456,40.829862,-73.906374,Claremont-Bathgate
5255,57-15 SHORE FRONT PARKWAY,2020-01-22,Residential,QUEENS,11692,40.592112,-73.787819,Hammels-Arverne-Edgemere
5263,242 MALDEN PLACE,2020-03-02,Residential,STATEN ISLAND,10306,40.562505,-74.117202,Oakwood-Oakwood Beach
5310,140 PARKHILL AVE.,2020-01-17,Residential,STATEN ISLAND,10304,40.61634,-74.081184,Grymes Hill-Clifton-Fox Hills
5312,301 EAST GUNHILL ROAD,2020-01-14,Residential,BRONX,10467,40.879033,-73.874248,Norwood
5313,301 EAST GUNHILL ROAD,2020-01-14,Residential,BRONX,10467,40.879033,-73.874248,Norwood
5335,6-20 127TH STREET,2020-03-05,Residential,QUEENS,11356,40.79127,-73.840842,College Point
5338,338 WYONA STREET,2020-03-13,Residential,BROOKLYN,11207,40.670476,-73.892579,East New York (Pennsylvania Ave)
5346,42-25 65TH PLACE,2020-03-05,Residential,QUEENS,11377,40.742785,-73.899207,Woodside
5355,1750 EAST 172ND ST,2020-01-23,Residential,BRONX,10472,40.832625,-73.868901,West Farms-Bronx River
5442,362-364 WEST 23RD ST REET,2020-02-06,Residential,MANHATTAN,10011,40.745999,-74.000177,Hudson Yards-Chelsea-Flatiron-Union Square
5451,2911 BARNES AVENUE,2020-01-24,Residential,BRONX,10467,40.868234,-73.863443,Bronxdale
5480,93 PERRY STREET,2020-03-06,Residential,MANHATTAN,10014,40.735261,-74.005283,West Village
5536,8750 BAY PARKWAY,2020-02-10,Residential,BROOKLYN,11214,40.599068,-73.996817,Bath Beach
5547,1404 NEW YORK AVENUE,2020-02-10,Residential,BROOKLYN,11210,40.638361,-73.945337,Flatbush
5603,42-37 HAMPTON STREET,2020-01-03,Residential,QUEENS,11373,40.744465,-73.877176,Elmhurst
5682,348-350 EAST GUNHILL  ROAD,2020-02-26,Commercial,BRONX,10467,40.878776,-73.872874,Norwood
5688,25-14 HOFFMAN STREET,2020-03-05,Commercial,BRONX,10458,40.858498,-73.886256,Belmont
5728,537 TINTON AVENUE,2020-02-07,Residential,BRONX,10455,40.812405,-73.906435,Mott Haven-Port Morris
5729,537 TINTON AVENUE,2020-02-07,Residential,BRONX,10455,40.812405,-73.906435,Mott Haven-Port Morris
5734,1502 MOTT AVENUE,2020-01-13,Residential,QUEENS,11691,40.602038,-73.748876,Far Rockaway-Bayswater
5739,650 LENOX AVENUE,2020-02-05,Residential,MANHATTAN,10037,40.818783,-73.936746,Central Harlem North-Polo Grounds
5746,1818 ANTHONY AVENUE,2020-01-13,Residential,BRONX,10457,40.846709,-73.903781,Mount Hope
5775,810 EAST 152ND STREE T,2020-01-07,Residential,BRONX,10455,40.815435,-73.905199,Melrose South-Mott Haven North
5778,43-24 41ST STREET,2020-03-02,Residential,QUEENS,11104,40.744936,-73.923102,Hunters Point-Sunnyside-West Maspeth
5784,730 EAST 236TH ST,2020-01-30,Residential,BRONX,10466,40.895226,-73.854938,Woodlawn-Wakefield
5789,1639 CENTRE STREET   UNIT 208,2020-01-06,Commercial,QUEENS,11385,40.697234,-73.904548,Ridgewood
5808,609 E 40TH STREET,2020-03-13,Residential,BROOKLYN,11203,40.640583,-73.938867,East Flatbush-Farragut
5814,2620 OCEAN PARKWAY,2020-03-03,Residential,BROOKLYN,11235,40.586171,-73.966276,Gravesend
5892,164-18 69TH AVENUE,2020-02-07,Commercial,QUEENS,11365,40.733075,-73.804646,Pomonok-Flushing Heights-Hillcrest
5906,1611 UNIVERSITY AVENUE,2020-03-10,Residential,BRONX,10453,40.847219,-73.920085,University Heights-Morris Heights
5907,1611 UNIVERSITY AVENUE,2020-03-10,Residential,BRONX,10453,40.847219,-73.920085,University Heights-Morris Heights
5918,120 WEST 183RD STREET,2020-01-24,Residential,BRONX,10453,40.859892,-73.91015,Kingsbridge Heights
5924,840 GRAND CONCOURSE,2020-02-19,Residential,BRONX,10451,40.825922,-73.923153,East Concourse-Concourse Village
5925,840 GRAND CONCOURSE,2020-02-19,Residential,BRONX,10451,40.825922,-73.923153,East Concourse-Concourse Village
5927,8 VANDERBILT AVENUE,2020-03-11,Commercial,BROOKLYN,11205,40.69746,-73.97071,Fort Greene
5938,153-30 89TH AVE,2020-01-27,Residential,QUEENS,11432,40.705517,-73.802501,Jamaica
5970,24 FORD STREET,2020-01-29,Residential,BROOKLYN,11213,40.665388,-73.929365,Crown Heights North
6003,504 LAGUARDIA PLACE,2020-02-27,Commercial,MANHATTAN,10012,40.727562,-73.999397,West Village
6004,504 LAGUARDIA PLACE,2020-02-27,Commercial,MANHATTAN,10012,40.727562,-73.999397,West Village
6011,1084 NEW YORK AVENUE,2020-01-22,Residential,BROOKLYN,11203,40.646604,-73.946228,Erasmus
6019,827 LINCOLN PLACE,2020-01-10,Residential,BROOKLYN,11216,40.670682,-73.949056,Crown Heights North
6078,2056 MADISON AVENUE,2020-02-04,Commercial,MANHATTAN,10035,40.808815,-73.938417,Central Harlem North-Polo Grounds
6137,2505 BEDFORD AVENUE,2020-02-24,Residential,BROOKLYN,11226,40.642216,-73.954443,Erasmus
6147,1517 WALTON AVENUE,2020-02-20,Residential,BRONX,10452,40.841991,-73.914218,West Concourse
6160,1900-6 BELMONT AVE,2020-03-10,Residential,BRONX,10457,40.844883,-73.8928,East Tremont
6205,563 BEACH 67TH STREET,2020-02-14,Residential,QUEENS,11692,40.596157,-73.796502,Hammels-Arverne-Edgemere
6246,568 UNION AVENUE,2020-02-06,Residential,BROOKLYN,11211,40.71749,-73.952173,North Side-South Side
6249,265 EAST 176TH ST,2020-01-07,Residential,BRONX,10457,40.847382,-73.904373,Mount Hope
6253,2186 FIFTH AVENUE,2020-02-05,Residential,MANHATTAN,10037,40.811593,-73.938494,Central Harlem North-Polo Grounds
6271,2393 WALTON AVENUE,2020-01-23,Residential,BRONX,10468,40.86096,-73.901219,Fordham South
6272,2393 WALTON AVENUE,2020-01-23,Residential,BRONX,10468,40.86096,-73.901219,Fordham South
6306,54-76 82ND STREET,2020-02-24,Residential,QUEENS,11373,40.730881,-73.882722,Elmhurst
6329,134-45 155TH STREET,2020-01-27,Residential,QUEENS,11434,40.670612,-73.781213,Springfield Gardens North
6337,229 CHERRY STREET,2020-02-25,Residential,MANHATTAN,10002,40.711071,-73.990827,Lower East Side
6342,536 PENNSYLVANIA AVE NUE,2020-01-08,Residential,BROOKLYN,11207,40.664076,-73.89388,East New York (Pennsylvania Ave)
6360,313 EAST 163RD STREET,2020-01-09,Residential,BRONX,10451,40.826765,-73.915972,East Concourse-Concourse Village
6361,313 EAST 163RD STREET,2020-01-09,Residential,BRONX,10451,40.826765,-73.915972,East Concourse-Concourse Village
6390,1505 WALTON AVENUE,2020-02-13,Residential,BRONX,10452,40.841788,-73.914367,West Concourse
6394,574 WEST 176TH ST,2020-03-10,Residential,MANHATTAN,10033,40.845828,-73.93544,Washington Heights South
6401,105 LINCOLN ROAD,2020-02-13,Residential,BROOKLYN,11225,40.661063,-73.959026,Prospect Lefferts Gardens-Wingate
6408,805 ST. MARKS AVENUE,2020-02-07,Residential,BROOKLYN,11213,40.674976,-73.945628,Crown Heights North
6427,202 EAST 91ST STREET,2020-01-17,Residential,BROOKLYN,11212,40.659564,-73.926199,Rugby-Remsen Village
6435,2929 WEST 31ST STREET,2020-02-06,Residential,BROOKLYN,11224,40.575048,-73.997455,Seagate-Coney Island
6458,455 SCHENECTADY AVE,2020-01-08,Residential,BROOKLYN,11203,40.662693,-73.934471,Prospect Lefferts Gardens-Wingate
6474,4815 CHURCH AVENUE,2020-01-13,Residential,BROOKLYN,11203,40.651666,-73.932089,East Flatbush-Farragut
6483,1835 NEEDHAM AVENUE,2020-01-21,Residential,BRONX,10466,40.881199,-73.843715,Eastchester-Edenwald-Baychester
6488,100 ROSS STREET,2020-02-04,Residential,BROOKLYN,11249,40.703951,-73.963136,Williamsburg
6489,11 EAST 78TH STREET,2020-01-07,Residential,MANHATTAN,10021,40.776062,-73.963609,Upper East Side-Carnegie Hill
6496,504 WEST 135TH STREET APARTMENT 4C,2020-02-26,Residential,MANHATTAN,10031,40.819139,-73.9527,Manhattanville
6513,3109 ROBERTS AVE,2020-02-06,Residential,BRONX,10461,40.846388,-73.82828,Pelham Bay-Country Club-City Island
6558,617 WEST 143RD   STR EET,2020-01-07,Residential,MANHATTAN,10031,40.82535,-73.951879,Hamilton Heights
6566,66-11 99TH STREET,2020-02-07,Residential,QUEENS,11374,40.728036,-73.854732,Forest Hills
6573,522 QUINCY STREET,2020-02-21,Residential,BROOKLYN,11221,40.688168,-73.940079,Stuyvesant Heights
6580,34-19 30TH STREET,2020-01-22,Residential,QUEENS,11106,40.759615,-73.928391,Astoria
6584,1215 BEDFORD AVENUE,2020-01-15,Commercial,BROOKLYN,11216,40.681751,-73.95358,Bedford
6609,25-98 STEINWAY STREET,2020-02-13,Residential,QUEENS,11103,40.767514,-73.912061,Astoria
6684,1767 WEEKS AVENUE,2020-03-10,Residential,BRONX,10457,40.845884,-73.90748,Mount Hope
6691,518 SHEFFIELD AVENUE,2020-01-17,Residential,BROOKLYN,11207,40.664077,-73.894892,East New York (Pennsylvania Ave)
6702,264 EAST 28 STREET,2020-02-13,Residential,BROOKLYN,11226,40.643713,-73.950738,Erasmus
6727,55 EVELYN PLACE,2020-02-03,Residential,BRONX,10468,40.859798,-73.90575,Kingsbridge Heights
6750,74-02 43RD AVENUE,2020-02-28,Residential,QUEENS,11373,40.742288,-73.890395,Elmhurst-Maspeth
6765,863 MELROSE AVENUE,2020-03-04,Residential,BRONX,10451,40.823854,-73.914032,Morrisania-Melrose
6766,863 MELROSE AVENUE,2020-03-04,Residential,BRONX,10451,40.823854,-73.914032,Morrisania-Melrose
6776,753 EAST 228TH STREET,2020-02-28,Residential,BRONX,10466,40.889454,-73.857794,Williamsbridge-Olinville
6777,753 EAST 228TH STREET,2020-02-28,Residential,BRONX,10466,40.889454,-73.857794,Williamsbridge-Olinville
6779,804 EAST 216TH STREET,2020-02-25,Residential,BRONX,10467,40.880378,-73.86059,Williamsbridge-Olinville
6780,804 EAST 216TH STREET,2020-02-25,Residential,BRONX,10467,40.880378,-73.86059,Williamsbridge-Olinville
6781,483 EAST 93RD STREET,2020-01-23,Residential,BROOKLYN,11212,40.65519,-73.918819,Rugby-Remsen Village
6800,902 DREW STREET,2020-02-13,Residential,BROOKLYN,11208,40.667823,-73.86049,East New York
6807,1155 EAST 165TH STRE ET,2020-02-04,Residential,BRONX,10459,40.825261,-73.887195,Hunts Point
6871,639 ALBANY AVENUE,2020-01-29,Residential,BROOKLYN,11203,40.658779,-73.939586,Prospect Lefferts Gardens-Wingate
6930,334 EAST 90TH STREET,2020-01-23,Residential,MANHATTAN,10128,40.780039,-73.948954,Yorkville
6940,2970 WEST 24TH STREET,2020-02-13,Residential,BROOKLYN,11224,40.574134,-73.99081,Seagate-Coney Island
6955,357 STOCKHOLM STREET,2020-03-02,Residential,BROOKLYN,11237,40.704356,-73.918009,Bushwick North
6991,2145 STARLING AVENUE,2020-03-05,Residential,BRONX,10462,40.83621,-73.853708,Parkchester
6992,2145 STARLING AVENUE,2020-03-05,Residential,BRONX,10462,40.83621,-73.853708,Parkchester
6993,7410 RIDGE BOULEVARD,2020-01-29,Residential,BROOKLYN,11209,40.632641,-74.030264,Bay Ridge
7000,1311 COLLEGE AVENUE,2020-03-09,Residential,BRONX,10456,40.835981,-73.911501,East Concourse-Concourse Village
7028,637 MEAD STREET,2020-01-23,Residential,BRONX,10460,40.842678,-73.866286,Van Nest-Morris Park-Westchester Square
7039,1114 STRATFORD AVENU E,2020-02-13,Residential,BRONX,10472,40.827343,-73.875054,Soundview-Bruckner
7041,88-29 183RD STREET,2020-02-10,Residential,QUEENS,11423,40.713349,-73.778696,Jamaica
7130,285 METROPOLITAN AVENUE,2020-01-14,Commercial,BROOKLYN,11211,40.714638,-73.958062,North Side-South Side
7154,98-01 67TH AVENUE,2020-01-15,Residential,QUEENS,11374,40.72389,-73.855697,Forest Hills
7193,73 WEST 108TH ST,2020-01-30,Residential,MANHATTAN,10025,40.800291,-73.961295,Morningside Heights
7203,4240 BROADWAY,2020-03-12,Commercial,MANHATTAN,10033,40.84963,-73.936293,Washington Heights North
7229,2438 NOSTRAND AVE,2020-02-05,Residential,BROOKLYN,11210,40.625345,-73.946616,Midwood
7239,91-03 215TH PLACE,2020-01-21,Residential,QUEENS,11428,40.722802,-73.744547,Queens Village
7246,209 EAST 118TH STREET,2020-03-02,Residential,MANHATTAN,10035,40.799066,-73.938585,East Harlem North
7259,652-666 COURTLANDT A VENUE,2020-03-12,Residential,BRONX,10451,40.819038,-73.91841,Melrose South-Mott Haven North
7271,420 WEST 19TH ST,2020-02-19,Residential,MANHATTAN,10011,40.744368,-74.003934,Hudson Yards-Chelsea-Flatiron-Union Square
7273,43-60 DOUGLASTON PARKWAY,2020-01-22,Residential,QUEENS,11363,40.766788,-73.746057,Douglas Manor-Douglaston-Little Neck
7276,1218 WARD AVENUE,2020-01-06,Residential,BRONX,10472,40.829481,-73.877464,West Farms-Bronx River
7277,1218 WARD AVENUE,2020-01-06,Residential,BRONX,10472,40.829481,-73.877464,West Farms-Bronx River
7312,1175 FINDLAY AVENUE,2020-02-13,Residential,BRONX,10456,40.832271,-73.912652,East Concourse-Concourse Village
7314,235-15 BENTLEY ROAD,2020-01-10,Residential,QUEENS,11422,40.654285,-73.74748,Springfield Gardens South-Brookville
7325,42-25C VERNON BLVD.,2020-01-15,Commercial,QUEENS,11101,40.753813,-73.949693,Hunters Point-Sunnyside-West Maspeth
7355,1447 EAST 108TH STREET,2020-02-05,Residential,BROOKLYN,11236,40.639881,-73.882489,Canarsie
7394,4578 PARK AVENUE,2020-01-09,Residential,BRONX,10458,40.856664,-73.893999,Claremont-Bathgate
7405,4011 KINGS HIGHWAY,2020-01-15,Residential,BROOKLYN,11234,40.624126,-73.935204,Flatlands
7419,345 MILLER AVENUE,2020-01-06,Residential,BROOKLYN,11207,40.672316,-73.891134,East New York
7432,539 MACON STREET,2020-03-11,Residential,BROOKLYN,11233,40.683328,-73.930175,Stuyvesant Heights
7440,41-35 45TH STREET,2020-01-23,Residential,QUEENS,11104,40.746388,-73.91899,Hunters Point-Sunnyside-West Maspeth
7469,2143 STORY AVENUE,2020-03-09,Residential,BRONX,10473,40.825237,-73.851214,Westchester-Unionport
7470,2143 STORY AVENUE,2020-03-09,Residential,BRONX,10473,40.825237,-73.851214,Westchester-Unionport
7489,100 WILLOUGHBY STREE T,2020-01-06,Residential,BROOKLYN,11201,40.692126,-73.9847,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
7532,990 MONTGOMERY ST.,2020-01-06,Residential,BROOKLYN,11213,40.664374,-73.932246,Crown Heights South
7543,42-13 23RD AVENUE,2020-03-02,Residential,QUEENS,11105,40.769892,-73.906524,Steinway
7549,1195 BOSTON ROAD,2020-02-06,Residential,BRONX,10456,40.829205,-73.9027,Morrisania-Melrose
7630,1519 LINCOLN PLACE,2020-02-26,Residential,BROOKLYN,11213,40.669495,-73.926426,Crown Heights North
7637,155-52 116TH DRIVE,2020-02-26,Residential,QUEENS,11434,40.683085,-73.787644,Baisley Park
7649,250 EAST GUN HILL RO AD,2020-02-11,Residential,BRONX,10467,40.879919,-73.876087,Norwood
7660,74-12 35TH AVENUE,2020-02-10,Residential,QUEENS,11372,40.751018,-73.8919,Jackson Heights
7667,1682 SEWARD AVENUE,2020-01-30,Residential,BRONX,10473,40.818369,-73.86895,Soundview-Castle Hill-Clason Point-Harding Park
7670,1127 NAMEOKE STREET,2020-02-26,Residential,QUEENS,11691,40.60499,-73.749524,Far Rockaway-Bayswater
7671,1077 CASTLETON AVE,2020-03-06,Residential,STATEN ISLAND,10310,40.634451,-74.118543,West New Brighton-New Brighton-St. George
7692,1711 MORRIS AVENUE,2020-01-23,Residential,BRONX,10457,40.844521,-73.909411,Mount Hope
7699,261 55TH STREET,2020-01-06,Residential,BROOKLYN,11220,40.645547,-74.018583,Sunset Park West
7761,152-15 84TH ROAD,2020-02-18,Residential,QUEENS,11432,40.713363,-73.807925,Briarwood-Jamaica Hills
7804,99-21 205TH PLACE,2020-02-03,Residential,QUEENS,11423,40.71255,-73.754368,Hollis
7806,22 WEST 25TH STREET,2020-03-03,Residential,MANHATTAN,10010,40.743366,-73.989964,Hudson Yards-Chelsea-Flatiron-Union Square
7821,300 EAST 158TH STREET,2020-01-30,Residential,BRONX,10451,40.823118,-73.917512,Melrose South-Mott Haven North
7875,2741 HOMECREST AVE.,2020-01-24,Commercial,BROOKLYN,11235,40.584301,-73.956268,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
7881,210 LIVINGSTON STREET AKA 45 HOYT STREET,2020-03-11,Residential,BROOKLYN,11201,40.689563,-73.985587,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
7895,155-15 N. CONDUIT AVE.,2020-01-29,Residential,QUEENS,11434,40.667616,-73.779421,Springfield Gardens North
7907,900 BAYCHESTER AVE,2020-02-11,Residential,BRONX,10475,40.876904,-73.833705,Co-op City
7933,300 EAST 158TH  STREET,2020-02-05,Commercial,BRONX,10451,40.823118,-73.917512,Melrose South-Mott Haven North
7987,632 HALSEY STREET,2020-01-15,Residential,BROOKLYN,11233,40.684247,-73.928548,Stuyvesant Heights
7997,645 WEST 44TH STREET,2020-03-12,Commercial,MANHATTAN,10036,40.762574,-73.998386,Clinton
7998,645 WEST 44TH STREET,2020-03-12,Commercial,MANHATTAN,10036,40.762574,-73.998386,Clinton
8011,2960 WEST 29TH STREE T,2020-03-02,Residential,BROOKLYN,11224,40.573838,-73.995094,Seagate-Coney Island
8017,31-33 MOUNT HOPE PL,2020-01-30,Residential,BRONX,10453,40.849226,-73.910135,Mount Hope
8049,615 EAST 189TH ST,2020-01-28,Residential,BRONX,10458,40.857139,-73.885532,Belmont
8069,1973 71ST STREET,2020-03-02,Commercial,BROOKLYN,11204,40.613577,-73.990131,Bensonhurst West
8119,105 EAST 168TH STREET,2020-01-13,Residential,BRONX,10452,40.836362,-73.918157,West Concourse
8167,132-06 ATLANTIC AVENUE,2020-02-04,Residential,QUEENS,11419,40.69642,-73.816874,Richmond Hill
8241,118-80 METROPOLITAN AVE,2020-03-06,Residential,QUEENS,11415,40.706308,-73.832353,Kew Gardens
8274,1061 CLAY AVENUE,2020-02-24,Residential,BRONX,10456,40.828774,-73.912627,East Concourse-Concourse Village
8275,1061 CLAY AVENUE,2020-02-24,Residential,BRONX,10456,40.828774,-73.912627,East Concourse-Concourse Village
8293,2020 MONTEREY AVENUE,2020-03-05,Residential,BRONX,10457,40.848449,-73.894185,East Tremont
8315,97 EUCLID AVENUE,2020-02-24,Residential,BROOKLYN,11208,40.686095,-73.874835,Cypress Hills-City Line
8340,240 WEST 167TH STREET,2020-02-13,Commercial,BRONX,10452,40.839706,-73.928623,Highbridge
8341,240 WEST 167TH STREET,2020-02-13,Commercial,BRONX,10452,40.839706,-73.928623,Highbridge
8379,491 FLETCHER PLACE,2020-02-27,Residential,BRONX,10457,40.854139,-73.893631,Claremont-Bathgate
8388,50 EAST 191 STREET,2020-02-18,Residential,BRONX,10468,40.863974,-73.89821,Bedford Park-Fordham North
8398,2200 EAST TREMONT AVENUE,2020-02-26,Residential,BRONX,10462,40.842169,-73.855929,Parkchester
8407,1113 SHERIDAN AVENUE,2020-01-08,Residential,BRONX,10456,40.83188,-73.918051,East Concourse-Concourse Village
8412,371 MACDONOUGH   STR EET,2020-01-10,Residential,BROOKLYN,11233,40.682456,-73.931236,Crown Heights North
8419,81 CRESCENT AVENUE,2020-01-17,Residential,STATEN ISLAND,10301,40.643261,-74.084633,West New Brighton-New Brighton-St. George
8422,836 CROWN STREET - APT C-7,2020-02-13,Residential,BROOKLYN,11213,40.665144,-73.929949,Crown Heights South
8439,611 EAST 149TH ST,2020-03-10,Residential,BRONX,10455,40.813787,-73.911469,Melrose South-Mott Haven North
8442,2065 MORRIS AVENUE,2020-01-22,Residential,BRONX,10453,40.853671,-73.905144,Mount Hope
8443,2065 MORRIS AVENUE,2020-01-22,Residential,BRONX,10453,40.853671,-73.905144,Mount Hope
8470,4123 9TH AVENUE,2020-01-03,Residential,BROOKLYN,11232,40.644648,-73.996436,Sunset Park East
8474,2357 WALTON AVE,2020-02-20,Residential,BRONX,10468,40.859748,-73.901962,Fordham South
8487,109 MADISON STREET,2020-01-07,Residential,MANHATTAN,10002,40.712255,-73.995055,Chinatown
8492,37 WEST 21ST STREET,2020-01-07,Residential,MANHATTAN,10010,40.740822,-73.991819,Hudson Yards-Chelsea-Flatiron-Union Square
8518,2300 GRAND CONCOURSE,2020-02-20,Residential,BRONX,10458,40.857608,-73.899836,Fordham South
8536,145-45 FOCH   BOULEV ARD,2020-01-22,Residential,QUEENS,11436,40.679923,-73.795222,Baisley Park
8569,867 KNICKERBOCKER AVENUE,2020-01-06,Residential,BROOKLYN,11207,40.691427,-73.905364,Bushwick North
8574,1105 COLLEGE AVENUE,2020-01-21,Residential,BRONX,10456,40.830744,-73.914583,East Concourse-Concourse Village
8591,100-49 198TH STREET,2020-02-21,Residential,QUEENS,11423,40.709841,-73.761106,Hollis
8624,207 BAY 17TH STREET,2020-01-06,Residential,BROOKLYN,11214,40.60352,-74.00775,Bath Beach
8656,80 NORTH BURGHER AVE NUE,2020-02-14,Residential,STATEN ISLAND,10310,40.639433,-74.11541,West New Brighton-New Brighton-St. George
8657,366 HERKIMER STREET,2020-02-19,Residential,BROOKLYN,11213,40.679154,-73.940862,Crown Heights North
8659,2064 NOSTRAND AVENUE,2020-03-09,Residential,BROOKLYN,11210,40.63515,-73.947909,Flatbush
8689,24-45 BEACH CHANNEL DRIVE,2020-01-21,Residential,QUEENS,11691,40.60074,-73.761712,Far Rockaway-Bayswater
8703,508 W. 26TH STREET,2020-02-20,Commercial,MANHATTAN,10001,40.749957,-74.003674,Hudson Yards-Chelsea-Flatiron-Union Square
8704,1760 MONTGOMERY AVE,2020-02-06,Residential,BRONX,10453,40.850722,-73.918114,University Heights-Morris Heights
8712,405 EAST 204TH STREE T,2020-02-11,Residential,BRONX,10467,40.870971,-73.876675,Norwood
8725,540 WEST 146TH STREET - APT 32,2020-01-02,Residential,MANHATTAN,10031,40.826402,-73.948315,Hamilton Heights
