,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
1504,366 E MOSHOLU PKWY S,2018-01-11,Residential,BRONX,10458,40.869885,-73.881847,Bedford Park-Fordham North
1505,485 ATKINS AVENUE,2018-01-22,Residential,BROOKLYN,11208,40.667037,-73.876428,East New York
1507,117 THOMAS BOYLAND S TREET,2018-04-10,Residential,BROOKLYN,11233,40.681045,-73.914093,Ocean Hill
1526,768-770 CONEY ISLAND   AVENUE,2018-02-02,Commercial,BROOKLYN,11218,40.638622,-73.968617,Kensington-Ocean Parkway
1544,3764 BRONX BLVD.,2018-01-10,Residential,BRONX,10467,40.883981,-73.866196,Williamsbridge-Olinville
1550,3205 GRAND CONCOURSE,2018-06-20,Residential,BRONX,10468,40.876975,-73.885487,Bedford Park-Fordham North
1552,37 FEATHERBED LANE,2018-03-01,Residential,BRONX,10452,40.845964,-73.915568,University Heights-Morris Heights
1560,355 EAST 187TH ST,2018-05-02,Residential,BRONX,10458,40.859594,-73.895097,Bedford Park-Fordham North
1568,29-15 36TH AVENUE,2018-01-26,Residential,QUEENS,11106,40.757245,-73.931144,Astoria
1571,659 ASHFORD STREET,2018-04-26,Residential,BROOKLYN,11207,40.665575,-73.882898,East New York
1574,1212 SENECA AVENUE,2018-02-05,Residential,BRONX,10474,40.818727,-73.888391,Hunts Point
1577,142-10 HOOVER AVE,2018-04-16,Residential,QUEENS,11435,40.714221,-73.816075,Briarwood-Jamaica Hills
1584,108-08 95TH AVENUE,2018-04-20,Residential,QUEENS,11419,40.690148,-73.836735,Richmond Hill
1589,70 ABERDEEN STREET,2018-05-02,Residential,BROOKLYN,11207,40.68291,-73.905095,Bushwick South
1600,1380 UNIVERSITY AVENUE,2018-05-14,Residential,BRONX,10453,40.842425,-73.925928,Highbridge
1601,134 CRYSTAL STREET,2018-01-09,Residential,BROOKLYN,11208,40.675549,-73.874487,East New York
1602,117 EAST 118TH STREET,2018-05-15,Residential,MANHATTAN,10035,40.800294,-73.941506,East Harlem North
1621,3580 WEBSTER AVENUE,2018-06-19,Residential,BRONX,10467,40.881458,-73.870388,park-cemetery-etc-Bronx
1622,183 GELSTON AVENUE,2018-03-13,Residential,BROOKLYN,11209,40.61687,-74.028873,Bay Ridge
1623,1106 WEST FARMS ROAD,2018-05-03,Residential,BRONX,10459,40.826397,-73.890307,Hunts Point
1624,2011 MORRIS AVENUE,2018-06-20,Residential,BRONX,10453,40.852143,-73.906531,Mount Hope
1633,625 WEST 140TH ST,2018-06-21,Residential,MANHATTAN,10031,40.823578,-73.953488,Hamilton Heights
1648,3104 SNYDER AVENUE,2018-01-31,Residential,BROOKLYN,11226,40.648987,-73.948233,Erasmus
1655,330 EAST 92 STREET,2018-04-12,Residential,BROOKLYN,11212,40.657743,-73.922939,Rugby-Remsen Village
1656,1901 HENNESSY PLACE,2018-05-16,Residential,BRONX,10453,40.854406,-73.915359,University Heights-Morris Heights
1658,319 WEST 94TH STREET,2018-02-15,Residential,MANHATTAN,10025,40.794205,-73.974734,Upper West Side
1659,1600 FULTON STREET,2018-05-31,Residential,BROOKLYN,11213,40.679682,-73.936621,Crown Heights North
1667,192 RICHMOND STREET,2018-03-20,Residential,BROOKLYN,11208,40.68293,-73.876759,Cypress Hills-City Line
1668,43-05 44TH STREET,2018-02-21,Residential,QUEENS,11104,40.744832,-73.920251,Hunters Point-Sunnyside-West Maspeth
1674,1075 GRAND CONCOURSE,2018-06-06,Residential,BRONX,10452,40.831448,-73.920162,West Concourse
1675,40-35 HAMPTON ST,2018-01-10,Residential,QUEENS,11373,40.746572,-73.881922,Elmhurst
1676,2736 PAULDING AVE,2018-02-27,Residential,BRONX,10469,40.866115,-73.858643,Allerton-Pelham Gardens
1693,621 WEST 169TH ST,2018-03-19,Residential,MANHATTAN,10032,40.842019,-73.940114,Washington Heights South
1709,915 STERLING PLACE,2018-02-28,Residential,BROOKLYN,11216,40.672441,-73.948449,Crown Heights North
1716,1706 NELSON AVENUE,2018-06-05,Residential,BRONX,10453,40.848347,-73.916823,University Heights-Morris Heights
1719,2284 GRAND AVENUE,2018-02-15,Residential,BRONX,10468,40.859443,-73.90544,Kingsbridge Heights
1732,14255 SUTTER AVENUE,2018-01-25,Residential,QUEENS,11436,40.672427,-73.796781,Baisley Park
1738,56-01 AVENUE J,2018-01-30,Residential,BROOKLYN,11234,40.628543,-73.922011,Flatlands
1741,282 BROOK AVE,2018-02-27,Residential,BRONX,10454,40.808588,-73.91861,Mott Haven-Port Morris
1742,2705 COLDEN AVENUE,2018-03-13,Residential,BRONX,10469,40.865877,-73.859612,Allerton-Pelham Gardens
1743,381 ETNA STREET,2018-05-23,Residential,BROOKLYN,11208,40.687783,-73.869867,Cypress Hills-City Line
1744,505 EAST 171 STREET,2018-06-18,Residential,BRONX,10457,40.837456,-73.902775,Claremont-Bathgate
1760,63 DUMONT AVENUE,2018-02-05,Residential,BROOKLYN,11212,40.662882,-73.917498,Brownsville
1763,735 EAST 242 STREET,2018-06-04,Residential,BRONX,10470,40.905543,-73.84865,Woodlawn-Wakefield
1766,618 COMMONWEALTH AVE NUE,2018-01-17,Residential,BRONX,10473,40.817354,-73.864874,Soundview-Castle Hill-Clason Point-Harding Park
1767,34 RUPERT AVENUE,2018-02-20,Residential,STATEN ISLAND,10314,40.598184,-74.132987,New Springville-Bloomfield-Travis
1783,750 FAILE STREET,2018-05-30,Residential,BRONX,10474,40.815929,-73.886864,Hunts Point
1794,85 SIMMONS LANE,2018-04-04,Residential,STATEN ISLAND,10314,40.593736,-74.183824,New Springville-Bloomfield-Travis
1795,110-05 225TH STREET,2018-03-12,Residential,QUEENS,11429,40.706603,-73.731621,Queens Village
1806,426 BEACH 64TH ST,2018-01-22,Residential,QUEENS,11692,40.593725,-73.793323,Hammels-Arverne-Edgemere
1830,1570-72 RALPH AVENUE,2018-04-03,Commercial,BROOKLYN,11236,40.638837,-73.919326,Flatlands
1843,148 PATCHEN AVENUE,2018-04-26,Residential,BROOKLYN,11221,40.686362,-73.926761,Stuyvesant Heights
1854,196 CLINTON AVENUE,2018-05-23,Residential,BROOKLYN,11205,40.692252,-73.968649,Clinton Hill
1856,225 E. 25TH ST.,2018-04-12,Residential,MANHATTAN,10010,40.739819,-73.981488,Murray Hill-Kips Bay
1864,890 BELMONT AVE,2018-05-01,Residential,BROOKLYN,11208,40.673468,-73.876157,East New York
1875,475 HANCOCK STREET,2018-05-09,Residential,BROOKLYN,11233,40.68409,-73.936585,Stuyvesant Heights
1882,1960 HOLLAND AVENUE 2ND FLOOR,2018-02-09,Residential,BRONX,10462,40.848897,-73.865511,Van Nest-Morris Park-Westchester Square
1885,135 CHARLES STREET,2018-05-11,Residential,MANHATTAN,10014,40.734202,-74.00783,West Village
1888,500 WEST 175TH STREET,2018-04-19,Residential,MANHATTAN,10033,40.844329,-73.933938,Washington Heights South
1892,54-49 ALMEDA AVENUE,2018-02-02,Residential,QUEENS,11692,40.597597,-73.786951,Hammels-Arverne-Edgemere
1900,352 94TH STREET,2018-06-01,Residential,BROOKLYN,11209,40.61719,-74.031852,Bay Ridge
1902,2155 GRAND AVENUE,2018-01-29,Residential,BRONX,10453,40.856604,-73.90719,University Heights-Morris Heights
1911,19 WEST 45 ST    UNIT 705,2018-02-21,Commercial,MANHATTAN,10036,40.755793,-73.980379,Midtown-Midtown South
1918,214-06 16TH AVENUE,2018-01-10,Residential,QUEENS,11360,40.785508,-73.778507,Ft. Totten-Bay Terrace-Clearview
1921,748 EAST 213TH STREET,2018-06-15,Residential,BRONX,10467,40.878625,-73.863143,Williamsbridge-Olinville
1924,5022 CHURCH AVENUE,2018-02-07,Residential,BROOKLYN,11203,40.651788,-73.930075,Rugby-Remsen Village
1938,2148 2ND AVENUE,2018-05-07,Residential,MANHATTAN,10029,40.793426,-73.940378,East Harlem North
1939,3130 BRIGHTON 6TH STREET,2018-03-23,Residential,BROOKLYN,11235,40.576445,-73.961256,Brighton Beach
1955,725 EAST 223RD STREE T,2018-03-23,Residential,BRONX,10466,40.886079,-73.86022,Williamsbridge-Olinville
1971,2940 WEST 21ST ST.,2018-06-25,Residential,BROOKLYN,11224,40.575542,-73.987826,Seagate-Coney Island
1985,240-06 142ND AVENUE,2018-03-12,Residential,QUEENS,11422,40.663974,-73.740155,Rosedale
2005,1200 SUTTER AVENUE,2018-06-14,Residential,BROOKLYN,11208,40.67251,-73.873671,East New York
2009,2425 LORILLARD PLACE,2018-04-18,Residential,BRONX,10458,40.857035,-73.888684,Belmont
2024,31-21 105TH STREET,2018-05-11,Residential,QUEENS,11369,40.760669,-73.864238,East Elmhurst
2035,9409 77TH STREET,2018-01-19,Residential,QUEENS,11416,40.683871,-73.862368,Woodhaven
2039,1164 CROMWELL AVENUE,2018-06-07,Residential,BRONX,10452,40.83496,-73.92294,West Concourse
2049,113-37 197TH STREET,2018-06-15,Residential,QUEENS,11412,40.700112,-73.757703,St. Albans
2051,800 6TH AVENUE,2018-05-16,Commercial,MANHATTAN,10001,40.745342,-73.990487,Hudson Yards-Chelsea-Flatiron-Union Square
2055,51-01 39TH AVE,2018-02-28,Residential,QUEENS,11104,40.748809,-73.912671,Hunters Point-Sunnyside-West Maspeth
2064,119 ST.MARKS AVENUE,2018-05-03,Residential,BROOKLYN,11217,40.679386,-73.972553,Prospect Heights
2076,690 ALLERTON AVENUE,2018-01-24,Residential,BRONX,10467,40.865415,-73.867748,Bronxdale
2078,525 LINWOOD STREET,2018-02-01,Residential,BROOKLYN,11208,40.672332,-73.882183,East New York
2080,3331 OLINVILLE AVENUE,2018-02-01,Residential,BRONX,10467,40.87399,-73.86819,Williamsbridge-Olinville
2081,205 E 51ST STREET,2018-06-22,Residential,BROOKLYN,11203,40.657058,-73.929925,Prospect Lefferts Gardens-Wingate
2084,300 WEST 46TH STREET,2018-04-20,Residential,MANHATTAN,10036,40.759963,-73.988355,Clinton
2096,136-10 LATIMER PLACE,2018-04-27,Residential,QUEENS,11354,40.766595,-73.831295,Flushing
2108,635 MORRIS AVE,2018-03-19,Residential,BRONX,10451,40.819177,-73.921958,Melrose South-Mott Haven North
2135,1460 BEACH AVENUE,2018-02-07,Residential,BRONX,10460,40.836883,-73.867136,West Farms-Bronx River
2140,866 EAST 178TH STREET,2018-03-23,Residential,BRONX,10460,40.843525,-73.884934,East Tremont
2141,70 PINE STREET,2018-04-03,Residential,MANHATTAN,10005,40.706315,-74.007895,Battery Park City-Lower Manhattan
2150,37-37 88TH STREET,2018-05-16,Residential,QUEENS,11372,40.749476,-73.878564,Jackson Heights
2153,520 CONCORD AVENUE,2018-06-21,Residential,BRONX,10455,40.812399,-73.908379,Mott Haven-Port Morris
2154,777 MACE AVENUE,2018-02-08,Residential,BRONX,10467,40.863168,-73.864339,Bronxdale
2159,2300 FIFTH AVENUE,2018-01-30,Residential,MANHATTAN,10037,40.81551,-73.935632,Central Harlem North-Polo Grounds
2161,1117 ELM AVENUE,2018-01-23,Residential,BROOKLYN,11230,40.616684,-73.963375,Midwood
2163,63-54 FOREST AVENUE,2018-06-01,Residential,QUEENS,11385,40.709657,-73.904603,Ridgewood
2175,729 BURKE AVENUE,2018-01-31,Commercial,BRONX,10467,40.871426,-73.865715,Williamsbridge-Olinville
2184,458 EAST 144TH  STREET,2018-04-16,Residential,BRONX,10454,40.812052,-73.918043,Mott Haven-Port Morris
2190,898 IRVINE STREET,2018-06-06,Residential,BRONX,10474,40.819597,-73.888758,Hunts Point
2196,462 76TH STREET,2018-01-11,Residential,BROOKLYN,11209,40.629267,-74.023943,Bay Ridge
2198,86 EAST 94TH STREET,2018-06-13,Residential,BROOKLYN,11212,40.663193,-73.926552,Rugby-Remsen Village
2201,2559 SEDGWICK AVENUE,2018-05-09,Residential,BRONX,10468,40.867893,-73.907124,Kingsbridge Heights
2207,2612 BROADWAY,2018-06-06,Residential,MANHATTAN,10025,40.796347,-73.970536,Upper West Side
2218,2407 MORRIS AVENUE,2018-03-20,Residential,BRONX,10468,40.860743,-73.900406,Fordham South
2220,1900 HENNESSEY PLACE,2018-04-19,Residential,BRONX,10453,40.854404,-73.915337,University Heights-Morris Heights
2225,163-11 FOCH BLVD,2018-06-25,Residential,QUEENS,11434,40.684336,-73.782849,Baisley Park
2227,3424 KINGSBRIDGE AVENUE,2018-06-26,Residential,BRONX,10463,40.882723,-73.903711,Spuyten Duyvil-Kingsbridge
2228,2829 SEDGWICK AVENUE,2018-05-14,Residential,BRONX,10468,40.87309,-73.901956,Van Cortlandt Village
2236,2818 BRONX PARK EAST,2018-04-27,Residential,BRONX,10467,40.867001,-73.870453,Bronxdale
2247,37-10 95TH STREET,2018-03-07,Residential,QUEENS,11372,40.750731,-73.872187,Jackson Heights
2249,8405 BAY PARKWAY,2018-05-02,Residential,BROOKLYN,11214,40.602985,-73.992715,Bensonhurst West
2250,934 EAST 165TH ST,2018-05-10,Residential,BRONX,10459,40.823872,-73.896114,Longwood
2252,186 PENNSYLVANIA AVENUE,2018-06-29,Commercial,BROOKLYN,11207,40.67337,-73.896259,East New York (Pennsylvania Ave)
2257,509 WILSON AVE AKA 1240 HANCOCK STREET,2018-01-08,Residential,BROOKLYN,11221,40.692299,-73.910935,Bushwick North
2258,2501 DAVIDSON AVENUE,2018-03-08,Residential,BRONX,10468,40.86446,-73.900982,Kingsbridge Heights
2263,90-16 80TH STREET,2018-02-22,Residential,QUEENS,11421,40.687625,-73.861116,Woodhaven
2276,14-34 110TH STREET,2018-02-07,Residential,QUEENS,11356,40.784767,-73.85684,College Point
2280,1605 UNIVERSITY AVENUE,2018-06-25,Residential,BRONX,10453,40.847076,-73.920313,University Heights-Morris Heights
2283,136 WEST 119TH STREET - UNIT 10,2018-06-06,Residential,MANHATTAN,10026,40.804442,-73.949445,Central Harlem South
2289,117 EAST 118TH STREET,2018-05-01,Residential,MANHATTAN,10035,40.800294,-73.941506,East Harlem North
2300,107-09 WEST 137TH ST,2018-02-13,Residential,MANHATTAN,10030,40.815656,-73.940488,Central Harlem North-Polo Grounds
2302,38-02 PRINCE STREET,2018-06-21,Commercial,QUEENS,11354,40.760087,-73.832578,Flushing
2322,1985 WEBSTER AVENUE,2018-04-13,Residential,BRONX,10457,40.850161,-73.899503,Mount Hope
2328,206 NEWPORT STREET,2018-03-14,Residential,BROOKLYN,11212,40.659543,-73.907633,Brownsville
2340,141 BEACH 56TH PLACE,2018-01-24,Residential,QUEENS,11692,40.591332,-73.786172,Hammels-Arverne-Edgemere
2343,1634 ST. MARKS AVE,2018-03-29,Residential,BROOKLYN,11233,40.673155,-73.91264,Ocean Hill
2353,47 CLIFTON PLACE,2018-03-05,Residential,BROOKLYN,11238,40.6879,-73.962078,Clinton Hill
2357,190 CRESCENT STREET,2018-03-15,Residential,BROOKLYN,11208,40.684654,-73.872509,Cypress Hills-City Line
2360,1876 A FULTON ST.,2018-05-18,Commercial,BROOKLYN,11233,40.679018,-73.924472,Crown Heights North
2362,9720 KINGS HIGHWAY,2018-04-03,Residential,BROOKLYN,11212,40.661251,-73.91967,Rugby-Remsen Village
2364,178 ROCKAWAY PARKWAY,2018-03-16,Residential,BROOKLYN,11212,40.662331,-73.921485,Brownsville
2369,768 60TH STREET,2018-02-15,Residential,BROOKLYN,11220,40.635972,-74.010366,Sunset Park East
2370,945 HOLLYWOOD AVENUE,2018-03-19,Residential,BRONX,10465,40.831765,-73.822887,Schuylerville-Throgs Neck-Edgewater Park
2373,140 PARKHILL AVE.,2018-06-08,Residential,STATEN ISLAND,10304,40.61634,-74.081184,Grymes Hill-Clifton-Fox Hills
2378,155 EAST 117TH STREE T,2018-06-13,Residential,MANHATTAN,10035,40.799105,-73.94064,East Harlem North
2379,51-16 SKILLMAN AVENUE,2018-03-23,Residential,QUEENS,11377,40.745952,-73.912765,Hunters Point-Sunnyside-West Maspeth
2386,1083 STANLEY AVENUE,2018-02-26,Residential,BROOKLYN,11208,40.665138,-73.869814,East New York
2398,51-24 BEACH CHANNEL DRIVE,2018-01-17,Residential,QUEENS,11691,40.595255,-73.78213,Hammels-Arverne-Edgemere
2401,321 ELDERT LANE,2018-03-01,Residential,QUEENS,11421,40.682874,-73.866224,Woodhaven
2402,300 EAST 34TH STREET,2018-05-21,Residential,MANHATTAN,10016,40.744731,-73.975788,Murray Hill-Kips Bay
2405,3155 ROCHAMBEAU AVEN UE,2018-02-21,Residential,BRONX,10467,40.87462,-73.880396,Norwood
2406,75-08 35TH AVENUE,2018-03-26,Residential,QUEENS,11372,40.751113,-73.890994,Jackson Heights
2409,284 MOTT STREET,2018-04-23,Residential,MANHATTAN,10012,40.724159,-73.994404,SoHo-TriBeCa-Civic Center-Little Italy
2413,27 PULASKI STREET,2018-06-19,Residential,BROOKLYN,11206,40.692227,-73.950561,Bedford
2416,360 EAST 31ST STREET,2018-06-29,Residential,BROOKLYN,11226,40.641974,-73.947658,Erasmus
2417,254 EAST 68TH ST  B23 AKA 23B,2018-05-25,Residential,MANHATTAN,10065,40.766537,-73.960957,Lenox Hill-Roosevelt Island
2421,142 WEST 120TH STREET,2018-02-22,Residential,MANHATTAN,10027,40.805115,-73.94909,Central Harlem South
2437,175 ARDSLEY LOOP,2018-01-09,Residential,BROOKLYN,11239,40.652398,-73.883739,Starrett City
2461,2427 WEBSTER AVENUE,2018-06-27,Residential,BRONX,10458,40.859515,-73.89347,Bedford Park-Fordham North
2465,1123 AVENUE K,2018-05-04,Residential,BROOKLYN,11230,40.622415,-73.964413,Midwood
2466,22-11 NEW HAVEN AVE,2018-06-04,Residential,QUEENS,11691,40.601049,-73.756061,Far Rockaway-Bayswater
2489,3081 VILLA AVENUE,2018-06-15,Residential,BRONX,10468,40.874128,-73.888005,Bedford Park-Fordham North
2492,5407-5409 FLATLANDS AVENUE,2018-05-29,Commercial,BROOKLYN,11234,40.628684,-73.923841,Flatlands
2493,2955 GRAND CONCOURSE A/K/A 2951-2955 *,2018-01-08,Residential,BRONX,10468,40.872514,-73.887534,Bedford Park-Fordham North
2504,381 GROVE STREET,2018-04-24,Residential,BROOKLYN,11237,40.700414,-73.913697,Bushwick North
2515,333 EAST 176TH STREE T,2018-05-09,Residential,BRONX,10457,40.847535,-73.903064,Mount Hope
2526,2407 VALENTINE AVENUE,2018-05-31,Residential,BRONX,10458,40.859579,-73.897031,Bedford Park-Fordham North
2530,33 VANDERBILT AVENUE,2018-06-20,Residential,BROOKLYN,11205,40.696894,-73.970573,Fort Greene
2538,226 WEST 238TH STREET,2018-02-23,Residential,BRONX,10463,40.884882,-73.89995,Spuyten Duyvil-Kingsbridge
2546,225 FRANKLIN AVE - APT BASEMENT,2018-02-16,Residential,BROOKLYN,11205,40.691738,-73.957464,Clinton Hill
2548,716 222ND STREET,2018-06-04,Residential,BRONX,10467,40.885421,-73.860811,Williamsbridge-Olinville
2550,2015 GRAND AVENUE,2018-02-20,Residential,BRONX,10453,40.853351,-73.91,University Heights-Morris Heights
2554,239 LOCKMAN AVENUE,2018-06-13,Residential,STATEN ISLAND,10303,40.631261,-74.16172,Mariner's Harbor-Arlington-Port Ivory-Graniteville
2569,410 ST NICHOLAS AVEN UE,2018-06-28,Residential,MANHATTAN,10027,40.814225,-73.949521,Central Harlem North-Polo Grounds
2572,1775 EASTERN PKWY     FLOOR-1,2018-01-03,Residential,BROOKLYN,11233,40.674037,-73.909975,Ocean Hill
2575,557 WEST 148TH ST,2018-06-12,Residential,MANHATTAN,10031,40.827796,-73.947707,Hamilton Heights
2577,816 KNICKERBOCKER AVENUE,2018-06-11,Residential,BROOKLYN,11207,40.692326,-73.906979,Bushwick North
2580,1219 EAST 223RD STREET,2018-04-18,Residential,BRONX,10466,40.881271,-73.846257,Eastchester-Edenwald-Baychester
2583,2113 CHATTERTON AVENUE,2018-06-27,Residential,BRONX,10472,40.828024,-73.852541,Westchester-Unionport
2596,1302 NEWKIRK AVENUE,2018-05-07,Residential,BROOKLYN,11230,40.634745,-73.964936,Flatbush
2601,97-30 57TH AVENUE,2018-02-27,Residential,QUEENS,11368,40.737458,-73.863022,Corona
2621,256-01 JAMAICA AVENUE,2018-04-09,Commercial,QUEENS,11001,40.727673,-73.708437,Glen Oaks-Floral Park-New Hyde Park
2650,268 FOUNTAIN AVENUE,2018-02-05,Residential,BROOKLYN,11208,40.673269,-73.874867,East New York
2657,98-30 57TH AVENUE,2018-03-06,Residential,QUEENS,11368,40.738027,-73.861173,Corona
2660,141 EAST 54TH STREET,2018-04-30,Residential,BROOKLYN,11203,40.655349,-73.926852,Rugby-Remsen Village
2662,134-19 230TH ST,2018-04-23,Residential,QUEENS,11413,40.675641,-73.740726,Laurelton
2674,27 EAST 169TH STREET,2018-04-23,Residential,BRONX,10452,40.837507,-73.918745,West Concourse
2689,2865 UNIVERSITY AVENUE,2018-02-07,Residential,BRONX,10468,40.872761,-73.898829,Van Cortlandt Village
2695,59-44 60TH AVENUE,2018-03-29,Residential,QUEENS,11378,40.716337,-73.906776,Ridgewood
2700,140 PARKHILL AVE.,2018-04-26,Residential,STATEN ISLAND,10304,40.61634,-74.081184,Grymes Hill-Clifton-Fox Hills
2702,3181 BAISLEY AVENUE,2018-03-15,Residential,BRONX,10465,40.837206,-73.822077,Pelham Bay-Country Club-City Island
2706,1645 GRAND AVE,2018-06-08,Residential,BRONX,10453,40.846985,-73.91513,University Heights-Morris Heights
2735,270 PULASKI STREET,2018-06-01,Residential,BROOKLYN,11211,40.69329,-73.941131,Stuyvesant Heights
2744,2204 FULTON STREET,2018-01-08,Residential,BROOKLYN,11233,40.678134,-73.908275,Ocean Hill
2747,205 EAST 85TH STREET,2018-02-28,Residential,MANHATTAN,10028,40.777977,-73.954079,Yorkville
2753,305 BERRIMAN STREET,2018-02-23,Residential,BROOKLYN,11208,40.67102,-73.879063,East New York
2769,1270 BOSTON ROAD,2018-05-22,Residential,BRONX,10456,40.830903,-73.900645,Morrisania-Melrose
2773,143 WEST 69TH STREET,2018-06-21,Residential,MANHATTAN,10023,40.776055,-73.981536,Lincoln Square
2775,260 WEST 54TH STREET,2018-05-01,Residential,MANHATTAN,10019,40.764382,-73.983326,Midtown-Midtown South
2786,226 WEST 238TH STREET,2018-03-16,Residential,BRONX,10463,40.884882,-73.89995,Spuyten Duyvil-Kingsbridge
2789,1482-1484 MONTGOMERY AVENUE,2018-03-12,Residential,BRONX,10453,40.847494,-73.921082,University Heights-Morris Heights
2795,3094 VILLA AVENUE,2018-06-18,Residential,BRONX,10468,40.874414,-73.887849,Bedford Park-Fordham North
2796,407 FAIRVIEW AVENUE,2018-02-23,Residential,QUEENS,11385,40.709769,-73.910998,Ridgewood
2797,137-25 96TH PLACE,2018-04-06,Residential,QUEENS,11417,40.67247,-73.839276,Ozone Park
2802,2510 DAVIDSON AVENUE,2018-02-26,Residential,BRONX,10468,40.864597,-73.900855,Kingsbridge Heights
2805,1341 FRANKLIN AVENUE,2018-04-26,Residential,BRONX,10456,40.83275,-73.90117,Morrisania-Melrose
2807,139-47 226 STREET,2018-01-08,Residential,QUEENS,11413,40.66953,-73.748756,Laurelton
2821,115-21 128TH STREET,2018-01-18,Residential,QUEENS,11420,40.678622,-73.811382,South Ozone Park
2829,3121 VILLA AVENUE,2018-04-12,Residential,BRONX,10468,40.875146,-73.887529,Bedford Park-Fordham North
2834,923 SIMPSON STREET,2018-03-21,Residential,BRONX,10459,40.820672,-73.893059,Longwood
2843,8615 FORT HAMILTON P ARKWAY,2018-03-19,Residential,BROOKLYN,11209,40.619992,-74.024847,Bay Ridge
