,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
1813,265 METROPOLITAN AVE NUE,2017-08-21,Commercial,BROOKLYN,11211,40.714742,-73.958463,North Side-South Side
1818,185 WORTMAN AVENUE,2017-11-20,Residential,BROOKLYN,11207,40.656425,-73.886208,East New York
1819,137-15 CANEY LANE,2017-10-23,Residential,QUEENS,11422,40.663258,-73.728212,Rosedale
1826,875 LONGFELLOW AVE,2017-11-16,Residential,BRONX,10474,40.819515,-73.885896,Hunts Point
1831,834 PENFIELD STREET,2017-08-25,Residential,BRONX,10470,40.904212,-73.846504,Woodlawn-Wakefield
1844,661 WEST 180TH ST,2017-11-13,Residential,MANHATTAN,10033,40.849312,-73.935842,Washington Heights North
1846,87-58 124TH STREET,2017-11-13,Residential,QUEENS,11418,40.699495,-73.825943,Richmond Hill
1853,142-24 38TH AVENUE,2017-07-19,Residential,QUEENS,11354,40.761799,-73.826426,Flushing
1873,132-03 LINDEN BLVD,2017-09-15,Residential,QUEENS,11420,40.681842,-73.809649,South Ozone Park
1879,315-317 E. 108TH ST.,2017-12-08,Residential,MANHATTAN,10029,40.791563,-73.940664,East Harlem South
1889,16 RICHMAN PLAZA,2017-10-12,Commercial,BRONX,10453,40.851645,-73.922852,University Heights-Morris Heights
1891,530 MIDWOOD STREET,2017-10-27,Residential,BROOKLYN,11225,40.660557,-73.943358,Prospect Lefferts Gardens-Wingate
1895,1340 MERRIAM AVENUE,2017-12-13,Residential,BRONX,10452,40.841223,-73.925813,Highbridge
1897,130 MARTENSE STREET,2017-10-30,Residential,BROOKLYN,11226,40.651435,-73.954516,Prospect Lefferts Gardens-Wingate
1909,666 EAST 233 STREET,2017-08-02,Residential,BRONX,10466,40.893809,-73.8587,Williamsbridge-Olinville
1942,363 UTICA AVENUE,2017-09-08,Commercial,BROOKLYN,11213,40.665699,-73.931408,Crown Heights North
1945,3046 84 STREET,2017-12-11,Residential,QUEENS,11370,40.760197,-73.884327,Jackson Heights
1950,1144 EAST 101 STREET,2017-09-08,Residential,BROOKLYN,11236,40.641582,-73.893123,Canarsie
1952,401 EAST 34TH STREET,2017-11-09,Residential,MANHATTAN,10016,40.743712,-73.973309,Turtle Bay-East Midtown
1953,1760 LEXINGTON AVE,2017-10-13,Residential,MANHATTAN,10029,40.794548,-73.944609,East Harlem South
1961,2775 EAST 12TH ST,2017-12-15,Residential,BROOKLYN,11235,40.583517,-73.957288,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1972,501 WEST 143RD ST AK A 134 HAMILTON PLACE,2017-11-22,Commercial,MANHATTAN,10031,40.824163,-73.949043,Hamilton Heights
1976,9320 AVE L,2017-08-25,Commercial,BROOKLYN,11230,40.636866,-73.898084,Canarsie
1977,583 RALPH AVENUE,2017-09-22,Residential,BROOKLYN,11233,40.669402,-73.922522,Ocean Hill
1978,349 EAST 119TH STREE T,2017-11-30,Residential,MANHATTAN,10035,40.798152,-73.934486,East Harlem North
1984,1777 GRAND CONCOURSE,2017-09-19,Residential,BRONX,10453,40.846431,-73.909402,Mount Hope
1987,166 EAST 205TH ST.,2017-08-16,Residential,BRONX,10458,40.875262,-73.885269,Bedford Park-Fordham North
1991,262 VERNON AVENUE,2017-11-21,Residential,BROOKLYN,11206,40.695521,-73.941309,Stuyvesant Heights
1994,30 WEST 141ST STREET,2017-09-25,Residential,MANHATTAN,10037,40.816759,-73.935407,Central Harlem North-Polo Grounds
1998,1415 EAST 84TH STREE,2017-08-18,Residential,BROOKLYN,11236,40.628809,-73.900799,Canarsie
1999,293 WYCKOFF AVENUE,2017-09-18,Residential,BROOKLYN,11237,40.700526,-73.912853,Bushwick North
2003,475 LOCKE STREET,2017-10-12,Residential,BROOKLYN,11239,40.656348,-73.87567,East New York
2007,3405 CHURCH AVENUE,2017-09-12,Residential,BROOKLYN,11203,40.651025,-73.945539,East Flatbush-Farragut
2012,1975 GRAND AVENUE,2017-11-02,Residential,BRONX,10453,40.852257,-73.910775,University Heights-Morris Heights
2014,2343 VALENTINE AVENUE,2017-09-15,Residential,BRONX,10458,40.858015,-73.89768,Fordham South
2042,114-21 134 STREET,2017-11-17,Residential,QUEENS,11420,40.681564,-73.80766,South Ozone Park
2046,2701 WEBB AVENUE,2017-11-09,Residential,BRONX,10468,40.869275,-73.902179,Van Cortlandt Village
2047,1821 UNIVERSITY AVE.,2017-08-22,Residential,BRONX,10453,40.851288,-73.91464,University Heights-Morris Heights
2048,1534 SELWYN AVE,2017-11-13,Residential,BRONX,10457,40.841242,-73.910388,East Concourse-Concourse Village
2065,260 SPRING STREET,2017-10-27,Commercial,MANHATTAN,10013,40.725704,-74.006195,SoHo-TriBeCa-Civic Center-Little Italy
2092,38 LUDLOW STREET - APT 7,2017-08-21,Residential,MANHATTAN,10002,40.71605,-73.990415,Chinatown
2099,1535 STERLING PLACE,2017-09-11,Residential,BROOKLYN,11213,40.671308,-73.927697,Crown Heights North
2106,640 RIVERSIDE DRIVE,2017-11-17,Residential,MANHATTAN,10031,40.82492,-73.954123,Hamilton Heights
2116,120-54 131ST STREET,2017-10-18,Residential,QUEENS,11420,40.674482,-73.80742,South Ozone Park
2121,1387 STANLEY AVE.,2017-08-29,Residential,BROOKLYN,11208,40.666848,-73.857984,East New York
2131,227-09 LINDEN BOULEVARD,2017-12-27,Commercial,QUEENS,11411,40.693178,-73.733845,Cambria Heights
2134,2333 FIFTH AVE,2017-08-04,Residential,MANHATTAN,10037,40.816767,-73.934713,East Harlem North
2144,619 EAST 5TH STREET,2017-09-28,Residential,MANHATTAN,10009,40.723529,-73.981171,Lower East Side
2145,2710 VALENTINE AVE,2017-10-11,Residential,BRONX,10458,40.866738,-73.89241,Bedford Park-Fordham North
2169,1654 THIRD AVENUE,2017-10-03,Residential,MANHATTAN,10128,40.783007,-73.950938,Upper East Side-Carnegie Hill
2172,132 W. 31ST ST. AKA 31 PENN PLAZA,2017-07-13,Commercial,MANHATTAN,10001,40.748345,-73.990245,Midtown-Midtown South
2181,2654 MARION AVENUE,2017-09-07,Residential,BRONX,10458,40.864654,-73.89074,Bedford Park-Fordham North
2182,659 EAST 58TH STREET,2017-11-15,Residential,BROOKLYN,11234,40.638542,-73.921228,Flatlands
2204,2333 WEBSTER AVENUE,2017-08-07,Residential,BRONX,10458,40.857332,-73.894898,Fordham South
2217,13-06 34TH AVENUE,2017-10-16,Residential,QUEENS,11106,40.763863,-73.936209,Queensbridge-Ravenswood-Long Island City
2221,1633 STERLING PLACE,2017-11-17,Residential,BROOKLYN,11233,40.671155,-73.924943,Crown Heights North
2229,343 44TH STREET,2017-10-05,Residential,BROOKLYN,11220,40.650461,-74.010116,Sunset Park West
2232,2076 WALLACE AVENUE,2017-12-11,Residential,BRONX,10462,40.852717,-73.86486,Pelham Parkway
2240,607 LINCOLN AVENUE,2017-10-25,Residential,STATEN ISLAND,10306,40.570962,-74.092946,New Dorp-Midland Beach
2243,30 RICHMAN PLAZA,2017-10-05,Residential,BRONX,10453,40.851999,-73.922515,University Heights-Morris Heights
2251,22-10 BROOKHAVEN AVE,2017-08-17,Residential,QUEENS,11691,40.600136,-73.756453,Far Rockaway-Bayswater
2253,2114 MAPES AVENUE,2017-08-11,Residential,BRONX,10460,40.846983,-73.885213,East Tremont
2255,110-18 SUTPHIN BLVD,2017-07-26,Residential,QUEENS,11428,40.689485,-73.796311,South Jamaica
2256,2326 RYER AVENUE,2017-12-04,Residential,BRONX,10458,40.857818,-73.898762,Fordham South
2264,1926 CROTONA PKWY,2017-11-08,Residential,BRONX,10460,40.841488,-73.885121,East Tremont
2265,512 VAN BUREN STREET,2017-11-03,Residential,BROOKLYN,11221,40.691748,-73.928482,Stuyvesant Heights
2272,401 MORGAN AVENUE,2017-12-05,Residential,BROOKLYN,11211,40.717914,-73.936877,East Williamsburg
2277,120-15 LONG STREET,2017-09-18,Residential,QUEENS,11434,40.679806,-73.782377,Baisley Park
2281,105-31 FARMERS BOULEVARD,2017-08-31,Residential,QUEENS,11412,40.704882,-73.766937,Hollis
2282,144-52 JEWEL AVENUE,2017-08-21,Residential,QUEENS,11367,40.730327,-73.822406,Kew Gardens Hills
2291,755 OCEAN AVE,2017-09-14,Residential,BROOKLYN,11226,40.644221,-73.959887,Flatbush
2296,491 EAST 162ND ST.,2017-07-13,Residential,BRONX,10451,40.823728,-73.910152,Morrisania-Melrose
2308,150 GREAVES LANE  STORE L,2017-07-06,Commercial,STATEN ISLAND,10308,40.553514,-74.143506,Great Kills
2311,1294 UTICA AVENUE,2017-10-16,Commercial,BROOKLYN,11203,40.641001,-73.929246,East Flatbush-Farragut
2318,140-18 ASH AVENUE,2017-08-16,Residential,QUEENS,11355,40.755198,-73.823455,Flushing
2320,109-17 120 STREET,2017-10-05,Residential,QUEENS,11420,40.682225,-73.821157,South Ozone Park
2321,600 LOUISIANA AVE. -  APT. 2 AKA 600-2 ON THE 2ND FL AND PARKING SPACE #5,2017-08-11,Residential,BROOKLYN,11239,40.64768,-73.885963,Starrett City
2331,784 4TH AVE,2017-12-18,Residential,BROOKLYN,11232,40.65964,-73.998901,Sunset Park West
2333,564 WEST 160TH STREET,2017-09-25,Residential,MANHATTAN,10032,40.83543,-73.942338,Washington Heights South
2339,9 ROE STREET,2017-08-23,Residential,STATEN ISLAND,10310,40.633805,-74.121892,West New Brighton-New Brighton-St. George
2351,741 EAST 93RD STREET,2017-12-06,Residential,BROOKLYN,11236,40.650053,-73.913114,Rugby-Remsen Village
2354,1-9 JACOBUS PLACE,2017-10-26,Residential,MANHATTAN,10463,40.875146,-73.912154,Marble Hill-Inwood
2366,915 EAST 220TH ST.,2017-07-06,Residential,BRONX,10469,40.882253,-73.856026,Williamsbridge-Olinville
2375,730 LINDEN BLVD,2017-10-05,Residential,BROOKLYN,11203,40.653754,-73.931265,Rugby-Remsen Village
2382,785 BELMONT AVENUE,2017-08-23,Residential,BROOKLYN,11208,40.672827,-73.880744,East New York
2385,59-16 WOODSIDE AVE,2017-07-06,Residential,QUEENS,11373,40.745312,-73.905295,Woodside
2387,138 CUMBERLAND WALK,2017-08-29,Residential,BROOKLYN,11205,40.69401,-73.973852,Fort Greene
2392,216-12 JAMAICA AVENUE,2017-08-24,Residential,QUEENS,11428,40.717568,-73.738654,Queens Village
2420,1871 SEDGWICK AVENUE,2017-12-05,Residential,BRONX,10453,40.853848,-73.917709,University Heights-Morris Heights
2428,401 EAST 110TH STREET,2017-07-28,Commercial,MANHATTAN,10029,40.792132,-73.938046,East Harlem South
2445,1364 BRONX RIVER AVE,2017-09-19,Residential,BRONX,10472,40.833257,-73.880178,West Farms-Bronx River
2447,270 E. BURNSIDE AVE,2017-07-14,Residential,BRONX,10457,40.85136,-73.902202,Mount Hope
2462,2130 FIRST AVENUE,2017-08-15,Residential,MANHATTAN,10029,40.791957,-73.938349,East Harlem South
2471,11-46 44TH DR,2017-09-27,Residential,QUEENS,11101,40.748466,-73.949282,Hunters Point-Sunnyside-West Maspeth
2483,1064 GRANT AVENUE,2017-08-24,Residential,BRONX,10456,40.830334,-73.916875,East Concourse-Concourse Village
2488,361 FENIMORE STREET,2017-08-29,Residential,BROOKLYN,11225,40.658672,-73.950896,Prospect Lefferts Gardens-Wingate
2528,3225 FULTON STREET,2017-10-19,Residential,BROOKLYN,11208,40.682564,-73.876043,Cypress Hills-City Line
2539,870 JENNINGS ST,2017-07-20,Residential,BRONX,10459,40.832452,-73.892426,Crotona Park East
2544,107-12 127TH STREET,2017-08-15,Residential,QUEENS,11419,40.685879,-73.816506,South Ozone Park
2562,1169 OCEAN AVENUE,2017-07-17,Residential,BROOKLYN,11230,40.633876,-73.957922,Flatbush
2566,2724 BRONX PARK EAST,2017-11-30,Residential,BRONX,10467,40.865772,-73.870419,Bronxdale
2576,8-10 27TH AVENUE,2017-07-21,Residential,QUEENS,11102,40.774153,-73.93165,Old Astoria
2589,135 TERRACE VIEW AVE,2017-07-11,Residential,MANHATTAN,10463,40.876439,-73.912854,Marble Hill-Inwood
2590,2474 DAVIDSON AVENUE,2017-10-19,Residential,BRONX,10468,40.863448,-73.901728,Kingsbridge Heights
2591,119 VERMILYEA AVE,2017-09-14,Residential,MANHATTAN,10034,40.866427,-73.921494,Marble Hill-Inwood
2604,1314 CENTRAL AVENUE,2017-07-07,Residential,QUEENS,11691,40.607318,-73.749397,Far Rockaway-Bayswater
2615,3066 BUHRE AVENUE,2017-12-13,Residential,BRONX,10461,40.847736,-73.830301,Pelham Bay-Country Club-City Island
2620,679 MAGENTA STREET,2017-08-07,Residential,BRONX,10467,40.875293,-73.867797,Williamsbridge-Olinville
2623,849 EAST 227TH STREET,2017-07-07,Residential,BRONX,10466,40.88786,-73.855388,Williamsbridge-Olinville
2633,3122 CHURCH AVENUE,2017-07-03,Residential,BROOKLYN,11226,40.650862,-73.948304,Erasmus
2634,1990 ELLIS AVENUE,2017-10-17,Residential,BRONX,10472,40.831706,-73.858112,Soundview-Bruckner
2637,374 SARATOGA AVENUE,2017-10-31,Residential,BROOKLYN,11233,40.672873,-73.916829,Ocean Hill
2654,1231 LINCOLN PLACE,2017-12-18,Residential,BROOKLYN,11213,40.669997,-73.935585,Crown Heights North
2659,507 EAST 161 ST,2017-09-27,Residential,BRONX,10451,40.823066,-73.910004,Morrisania-Melrose
2675,637 GRAND AVENUE,2017-08-01,Residential,BROOKLYN,11238,40.676067,-73.962975,Crown Heights North
2678,154-27 WILLETS PT. BLVD,2017-07-26,Residential,QUEENS,11357,40.778429,-73.807661,Whitestone
2681,360 SNEDIKER AVENUE,2017-07-10,Residential,BROOKLYN,11207,40.666259,-73.900209,East New York (Pennsylvania Ave)
2685,441 NEW LOTS AVENUE APT 1F,2017-09-08,Residential,BROOKLYN,11207,40.662668,-73.891233,East New York (Pennsylvania Ave)
2687,4401 NEW UTRECHT AVE,2017-09-07,Residential,BROOKLYN,11219,40.640503,-73.994321,Borough Park
2693,38-48 SICKLES STREET,2017-07-06,Residential,MANHATTAN,10040,40.861397,-73.927826,Washington Heights North
2697,314 EAST 178TH ST,2017-10-13,Residential,BRONX,10457,40.849947,-73.902236,Mount Hope
2701,3111 BRIGHTON 7 STREET,2017-09-25,Residential,BROOKLYN,11235,40.577158,-73.960496,Brighton Beach
2708,210 WEST 140TH STREET,2017-12-01,Residential,MANHATTAN,10030,40.818755,-73.942085,Central Harlem North-Polo Grounds
2709,88-08 88TH STREET,2017-10-23,Residential,QUEENS,11421,40.69095,-73.8557,Woodhaven
2712,1033 LEXINGTON AVENU E AKA 145 EAST *,2017-10-12,Commercial,MANHATTAN,10021,40.771829,-73.961164,Upper East Side-Carnegie Hill
2718,2055 CRESTON AVENUE,2017-08-30,Residential,BRONX,10453,40.853072,-73.904538,Mount Hope
2732,6239 BROADWAY,2017-08-22,Residential,BRONX,10471,40.897178,-73.896908,North Riverdale-Fieldston-Riverdale
2750,121 NOBLE STREET,2017-07-05,Residential,BROOKLYN,11222,40.728619,-73.955795,Greenpoint
2757,272 EAST 37TH STREET,2017-10-26,Residential,BROOKLYN,11203,40.650431,-73.942761,East Flatbush-Farragut
2767,2387 HOFFMAN STREET,2017-09-18,Residential,BRONX,10458,40.855589,-73.888842,Belmont
2782,205-18 115TH DRIVE,2017-07-20,Residential,QUEENS,11412,40.697896,-73.748266,Queens Village
2790,195 LEGION STREET,2017-09-06,Residential,BROOKLYN,11212,40.663947,-73.917068,Brownsville
2811,3041 AVENUE W,2017-09-18,Residential,BROOKLYN,11229,40.596421,-73.936538,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
2813,2001 STORY AVENUE,2017-11-22,Residential,BRONX,10473,40.824704,-73.855193,Westchester-Unionport
2818,575 EAST 168TH ST,2017-10-26,Residential,BRONX,10456,40.830565,-73.904281,Morrisania-Melrose
2819,34 WEST 139TH STREET,2017-09-27,Residential,MANHATTAN,10037,40.815761,-73.936831,Central Harlem North-Polo Grounds
2820,212 WEST 140TH STREET,2017-07-11,Residential,MANHATTAN,10030,40.818772,-73.942125,Central Harlem North-Polo Grounds
2835,111-46 117TH STREET,2017-09-21,Residential,QUEENS,11420,40.679719,-73.822912,South Ozone Park
2837,4973 FRESH MEADOW LANE,2017-11-02,Residential,QUEENS,11365,40.745266,-73.794444,Auburndale
2854,2072 20TH LANE,2017-08-28,Residential,BROOKLYN,11214,40.597871,-74.002852,Bath Beach
2859,940 GATES AVENUE,2017-11-08,Residential,BROOKLYN,11221,40.689024,-73.926105,Stuyvesant Heights
2873,180 WEST 166TH STREE T AKA 1095 SUMMIT AVENUE,2017-12-12,Residential,BRONX,10452,40.835977,-73.928949,Highbridge
2875,2309 HOLLAND AVENUE,2017-09-20,Residential,BRONX,10467,40.859953,-73.865586,Bronxdale
2877,501 EAST 161 STREET,2017-08-07,Residential,BRONX,10451,40.823102,-73.910124,Morrisania-Melrose
2878,75 BARUCH DRIVE,2017-10-16,Residential,MANHATTAN,10002,40.717424,-73.978276,Lower East Side
2887,3346-3348 HULL AVENU E,2017-12-14,Residential,BRONX,10467,40.877797,-73.873816,Norwood
2892,98-40 57TH AVENUE,2017-08-28,Residential,QUEENS,11368,40.738068,-73.86104,Corona
2893,12 NEHRING AVENUE,2017-09-05,Residential,STATEN ISLAND,10314,40.591478,-74.155416,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
2896,223 EAST 179TH  STREET,2017-08-16,Residential,BRONX,10457,40.850914,-73.903692,Mount Hope
2924,218B EDISON ST.,2017-07-28,Residential,STATEN ISLAND,10306,40.576124,-74.10998,New Dorp-Midland Beach
2927,800 EAST 223RD STREE T,2017-09-13,Residential,BRONX,10466,40.885335,-73.857947,Williamsbridge-Olinville
2945,544 BRISTOL STREET,2017-08-14,Residential,BROOKLYN,11212,40.657414,-73.909543,Brownsville
2948,1908 AMETHYST STREET,2017-09-12,Residential,BRONX,10462,40.847418,-73.868246,Van Nest-Morris Park-Westchester Square
2956,74-10 35TH AVENUE,2017-09-01,Residential,QUEENS,11372,40.751018,-73.891915,Jackson Heights
2967,1562 THIERIOT AVENUE,2017-08-30,Residential,BRONX,10460,40.839697,-73.865894,West Farms-Bronx River
2974,64 EAST TREMONT AVE,2017-09-19,Residential,BRONX,10453,40.850953,-73.90782,Mount Hope
2985,4003 LACONIA AVENUE,2017-12-14,Residential,BRONX,10466,40.885076,-73.848729,Williamsbridge-Olinville
2997,2486 DAVIDSON AVE,2017-11-01,Residential,BRONX,10468,40.863703,-73.901533,Kingsbridge Heights
3011,545 EAST 144 STREET,2017-12-07,Residential,BRONX,10454,40.811262,-73.915623,Mott Haven-Port Morris
3012,20-30 ELK DRIVE,2017-11-27,Residential,QUEENS,11691,40.598311,-73.755221,Far Rockaway-Bayswater
3014,705 FOUNTAIN AVENUE,2017-11-06,Residential,BROOKLYN,11208,40.663024,-73.869093,East New York
3021,272 NAGLE AVENUE,2017-08-07,Residential,MANHATTAN,10034,40.863423,-73.919928,Marble Hill-Inwood
3026,2771 MORRIS AVENUE,2017-12-01,Residential,BRONX,10468,40.86932,-73.894445,Van Cortlandt Village
3028,425 ROCKAWAY PARKWAY,2017-08-30,Residential,BROOKLYN,11212,40.657636,-73.916225,Rugby-Remsen Village
3032,1106 MORRIS AVENUE,2017-11-15,Residential,BRONX,10456,40.830849,-73.915504,East Concourse-Concourse Village
3034,43-23 COLDEN STREET,2017-08-09,Residential,QUEENS,11355,40.75247,-73.824913,Flushing
3039,1 BEACH 105TH STREET,2017-10-03,Residential,QUEENS,11694,40.581498,-73.825268,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
3044,1660 TOPPING AVENUE,2017-12-07,Residential,BRONX,10457,40.843217,-73.905889,Mount Hope
3052,86-26 ROOSEVELT AVE,2017-09-28,Commercial,QUEENS,11372,40.748107,-73.87936,Elmhurst
3058,120 BENCHLEY PLACE,2017-10-27,Residential,BRONX,10475,40.873827,-73.826062,Co-op City
3060,3521 DEKALB AVENUE,2017-07-26,Residential,BRONX,10467,40.882887,-73.879962,Norwood
3068,94 LIVONIA AVENUE,2017-10-18,Residential,BROOKLYN,11212,40.661681,-73.914728,Brownsville
3076,871 ELTON AVENUE,2017-07-12,Residential,BRONX,10451,40.823282,-73.912443,Morrisania-Melrose
3081,848 BELMONT AVENUE,2017-08-15,Residential,BROOKLYN,11208,40.673192,-73.878075,East New York
3086,2427 WEBSTER AVENUE,2017-11-01,Residential,BRONX,10458,40.859515,-73.89347,Bedford Park-Fordham North
3088,2390 DAVIDSON AVENUE,2017-12-06,Residential,BRONX,10468,40.861473,-73.903174,Kingsbridge Heights
3090,79 SUNNYSIDE AVE.,2017-08-18,Residential,BROOKLYN,11207,40.681022,-73.893398,Cypress Hills-City Line
3094,309 E. TREMONT AVE,2017-08-17,Residential,BRONX,10457,40.84863,-73.902911,Mount Hope
3097,910 THIERIOT AVENUE,2017-08-29,Residential,BRONX,10473,40.824046,-73.862616,Soundview-Castle Hill-Clason Point-Harding Park
3112,44-15 COLDEN STREET,2017-09-11,Residential,QUEENS,11355,40.751557,-73.823995,Flushing
3122,312 WEBSTER AVE,2017-07-10,Residential,BROOKLYN,11230,40.633229,-73.969974,Flatbush
3124,1065 NELSON AVE AKA 1061-1065 NELSON AVE,2017-07-26,Residential,BRONX,10452,40.834433,-73.927617,Highbridge
3131,1439 WOOD ROAD,2017-08-23,Residential,BRONX,10462,40.836103,-73.862237,Parkchester
3133,4034 LOWERRE PLACE,2017-11-20,Residential,BRONX,10466,40.889834,-73.860516,Williamsbridge-Olinville
3141,3004 ALBANY CRESCENT,2017-10-03,Residential,BRONX,10463,40.876744,-73.903076,Van Cortlandt Village
3172,925 BUSHWICK AVENUE,2017-08-08,Residential,BROOKLYN,11221,40.692929,-73.924215,Bushwick South
3180,617 E FORDHAM RD,2017-09-25,Residential,BRONX,10458,40.85828,-73.884623,Belmont
3182,975 WALTON AVENUE,2017-11-28,Residential,BRONX,10452,40.829399,-73.922802,West Concourse
3194,1350 FIFTH AVE,2017-08-03,Residential,MANHATTAN,10026,40.798456,-73.948088,Central Harlem South
3195,1802 SCHENECTADY AVE NUE,2017-10-04,Residential,BROOKLYN,11234,40.628658,-73.930855,Flatlands
3200,780 GRAND CONCOURSE,2017-08-29,Residential,BRONX,10451,40.824405,-73.924047,East Concourse-Concourse Village
3202,1087 FLUSHING AVENUE,2017-07-28,Residential,BROOKLYN,11237,40.704819,-73.928504,Bushwick North
3207,702 ROCKAWAY AVENUE,2017-07-11,Residential,BROOKLYN,11212,40.662769,-73.908984,Brownsville
3211,104-15 88TH AVENUE,2017-07-07,Residential,QUEENS,11418,40.694413,-73.842317,Richmond Hill
3215,3102 NEWKIRK AVENUE,2017-10-20,Residential,BROOKLYN,11210,40.640028,-73.947602,East Flatbush-Farragut
3217,1135 50TH STREET,2017-10-17,Residential,BROOKLYN,11219,40.636609,-73.996228,Borough Park
3237,251 E. 35TH ST. AKA 643 2ND AVE.,2017-08-24,Residential,MANHATTAN,10016,40.745793,-73.976199,Murray Hill-Kips Bay
3238,930 SHERIDAN AVENUE,2017-07-21,Residential,BRONX,10451,40.827792,-73.920361,East Concourse-Concourse Village
3244,2662 WEST 2ND STREET,2017-12-11,Residential,BROOKLYN,11223,40.585508,-73.971176,Gravesend
3245,142-13 232ND STREET,2017-11-16,Residential,QUEENS,11413,40.665194,-73.744007,Springfield Gardens South-Brookville
3253,555 WEST 173RD ST,2017-08-30,Residential,MANHATTAN,10032,40.843724,-73.936509,Washington Heights South
3258,1038B REV. JAMES A. POLITE AVENUE,2017-08-01,Residential,BRONX,10459,40.824531,-73.898848,Longwood
